#id zspec zflag zphotz ra dec mag_sel
813400 0.4374 4.5 0.429 149.795624 1.943544 22.37
813464 0.9718 9.5 0.919 149.779175 1.793289 22.18
816872 0.8629 3.5 0.891 150.436615 1.966186 20.83
825408 0.4265 3.5 0.444 149.99588 2.19789 21.05
824610 0.373 4.5 0.35 150.150665 2.256231 21.85
827022 0.31 9.1 0.556 149.671463 2.131268 21.33
827363 0.6766 4.5 0.628 149.60788 2.167134 21.52
839811 0.359 1.5 0.329 149.945389 2.461728 20.21
846027 0.285 1.5 0.2 150.095444 2.662275 22.5
838108 2.0395 18.4 1.61 150.252716 2.486384 20.96
838252 9.9999 0 0.433 150.224716 2.492028 22.02
838459 0.6683 3.5 0.615 150.188614 2.497693 21.64
839417 0.3617 4.5 0.373 150.020309 2.597476 20.74
839682 0.8889 9.5 0.895 149.968719 2.593959 22.42
817223 1.1625 3.5 1.095 150.38205 2.120858 22.05
817283 0.9755 4.5 0.953 150.370117 2.042261 21.64
812289 0.3613 4.5 0.346 150.062515 1.901814 21.58
812449 1.0222 1.1 0.772 150.023834 1.825368 21.84
823199 1.2977 18.4 1.501 150.451859 2.144812 20.61
823443 0.1875 4.5 0.147 150.398254 2.137585 21.91
823489 0.8415 4.5 0.812 150.390488 2.144519 21.47
845748 0.5347 1.1 0.303 150.143173 2.676092 21.56
846335 1.5695 13.4 0.023 150.04248 2.629174 20.21
834437 9.9999 0 0.046 149.58847 2.367156 22.25
844531 9.9999 0 0.203 150.39537 2.685679 22.14
812660 9.9999 20 0.127 149.973419 1.869776 18.26
812586 0.763 3.5 0.759 149.989151 1.929255 22.01
813020 1.3295 3.5 1.489 149.889664 1.920123 22.46
813015 0.3389 3.5 0.353 149.890625 1.891734 22.26
817854 9.9999 0 0.711 150.252579 2.088479 22.42
818366 0.623 3.5 0.603 150.144287 1.998595 21.22
822904 0.8357 2.5 0.83 150.504761 2.224231 21
826638 0.1335 3.5 0.089 149.743515 2.244562 18.88
843906 0.9756 9.5 0.953 150.515839 2.644416 22.33
826655 9.9999 0 0.1 149.741013 2.145771 22.23
845769 0.7768 3.5 0.781 150.140625 2.710892 22.44
852167 0 3.4 0.116 149.760971 2.816968 20.73
900117 2.6646 213.4 2.284 149.643341 2.348566 22.42
845256 9.9999 0 0.303 150.244308 2.628362 21.74
845348 1.2944 3.5 1.338 150.223038 2.69029 22.26
846135 1.033 2.5 0.983 150.078079 2.672628 22.36
840335 0.2472 4.5 0.258 149.863419 2.570312 20.78
840291 9.9999 0 0.72 149.87384 2.519295 21.12
818443 0.382 4.5 0.387 150.129761 2.082924 19.98
818537 0.3475 4.5 0.339 150.11142 2.04964 21.56
817991 0.8281 4.5 0.867 150.21843 2.057743 20.55
817686 0.7257 3.5 0.707 150.287674 2.099815 22.34
824055 0.7335 3.5 0.707 150.266327 2.166492 22.43
826719 1.0244 1.5 1.028 149.730133 2.254535 21.94
826802 0.2651 4.5 0.249 149.714203 2.231019 20.38
827204 0.2832 4.5 0.29 149.637512 2.229392 20.19
950018 0 4.4 0.915 149.710648 2.096721 20.44
950037 0.7009 1.5 0.648 150.243683 2.350164 21.73
700514 0.7435 3.5 0.728 150.310593 2.103501 22.5
800270 0.4809 4.5 0.473 150.65329 1.62536 19.36
803697 1.0099 3.5 0.939 150.595673 1.648717 22.16
841771 1.0084 9.5 1.058 149.542114 2.581627 21.63
843308 0 3.4 0.036 150.634293 2.650697 21.01
843488 0.2809 4.5 0.323 150.598831 2.638726 21.08
848333 0.7531 4.5 0.754 149.586517 2.666789 22.38
819596 0.4175 3.5 0.415 149.864838 2.003288 22.3
823104 0.0922 2.5 0.111 150.468719 2.222521 20.36
823809 0.4269 3.5 0.429 150.32373 2.210801 19.44
824000 0.5321 3.5 0.576 150.283478 2.132772 20.59
842113 0.5162 4.5 0.525 149.469833 2.468181 20.46
824099 0.6061 3.5 0.628 150.255188 2.14819 22.36
823558 0.3538 3.5 0.37 150.375732 2.144884 21.95
824243 0.6665 3.5 0.665 150.225418 2.147643 21.93
824289 1.2647 2.5 1.224 150.217575 2.273117 22.33
833566 0.2991 1.5 0.323 149.760345 2.415117 21.18
839349 0 24.4 0.615 150.031219 2.527767 19.33
839188 1.256 13.4 0.015 150.058716 2.477386 20.55
839406 0.6787 4.5 0.707 150.022385 2.516526 20.83
831660 0.409 4.5 0.377 150.111542 2.429639 21.67
841574 0.7356 2.5 0.732 149.586487 2.594855 21.46
823406 0.9257 9.5 0.978 150.407669 2.228184 21.91
822859 0.2682 4.5 0.258 150.509399 2.28738 21.34
845728 1.1772 18.4 0.465 150.147079 2.717479 22.19
846778 0 4.4 0.544 149.960358 2.781103 17.32
826594 0.3734 2.5 0.429 149.754135 2.167401 21.31
811784 0.5832 4.5 0.686 150.163864 1.837901 21.5
826754 0.1258 4.5 0.136 149.72438 2.243698 19.7
826840 0.0499 3.5 0.072 149.707031 2.158968 16.59
827434 0.7507 3.5 0.776 149.5914 2.147418 22.25
838013 0.5707 24.1 0.707 150.270645 2.544965 22.5
846717 0.6665 2.5 0.686 149.971954 2.653486 22.11
843055 0.9806 9.5 0.983 150.690216 2.728113 22.11
843836 0.6269 4.5 0.619 150.527893 2.764216 21.41
844775 0.2207 4.5 0.243 150.34903 2.659479 18.72
843964 0.2121 24.1 1.137 150.505096 2.727716 22.38
827544 0.4356 4.5 0.426 149.566742 2.138094 21.94
810275 0.5896 3.5 0.628 150.488495 1.866129 21.2
827893 1.1685 9.1 0.803 149.475128 2.196856 22.32
825438 0.345 1.1 0.817 149.990082 2.156268 21.79
825532 0.6028 3.5 0.572 149.970078 2.136881 21.45
806322 0.2268 2.5 0.2 149.965393 1.717294 22.41
825749 0.2206 4.5 0.179 149.922409 2.164607 20.94
826193 0.4256 3.5 0.462 149.84024 2.237371 22.25
825806 0.4961 3.5 0.491 149.913437 2.247921 21.22
701018 0.346 4.4 -1 149.894409 2.207873 21.16
826253 0.3812 4.5 0.38 149.825302 2.276369 21.06
844125 0.3759 4.5 0.394 150.477264 2.714749 21.77
701040 0.9181 9.5 0.948 149.834274 2.214178 22.5
852423 9.9999 0 0.72 149.664658 2.836508 22.37
702408 0.124 4.4 -1 150.162262 1.991348 19.29
826372 0.3534 3.5 0.323 149.80162 2.130835 20.23
830969 0.325 3.5 0.343 150.254028 2.403925 19.09
831011 0.125 3.5 0.122 150.246872 2.432965 21.09
831060 0.9019 2.5 0.877 150.236938 2.315095 22.46
831263 0 4.4 -1 150.192612 2.404951 15.6
831435 0.12 4.5 0.1 150.156082 2.347272 21.52
847945 0.5514 3.5 0.537 149.694397 2.674803 21.87
831493 0.9367 9.5 0.9 150.14502 2.336934 21.51
829648 1.3424 9.5 1.158 150.503265 2.30074 22.3
806425 0.7056 2.5 0.707 149.947159 1.792015 21.22
803822 0 3.4 0.025 150.551559 1.696885 21.4
830563 0.1237 4.1 0.008 150.334579 2.454066 18.7
834079 1.1608 13.4 1.367 149.660278 2.410915 21.41
837702 0.9589 9.5 0.919 150.326492 2.533323 22.28
803963 0.4108 3.5 0.426 150.501251 1.663634 22.36
804057 9.9999 0 0.533 150.475922 1.667224 22.26
803667 1.2395 2.5 1.202 150.602997 1.784933 22.25
804323 0.3625 4.5 0.316 150.408417 1.686478 20.73
832232 0.3788 2.5 0.336 150.017914 2.303927 20.96
832248 0.3425 4.5 0.339 150.014389 2.435712 21.78
832919 0.3577 3.5 0.37 149.881287 2.459078 20.8
832431 0.9433 22.5 0.953 149.979202 2.341669 22.5
832479 0.7288 1.5 0.648 149.968811 2.369438 22.21
828953 0.2141 3.5 0.206 150.643158 2.333829 19.18
827818 0.3052 4.5 0.287 149.494858 2.280658 18.8
803096 0.2283 4.5 0.227 150.743042 1.683605 20.63
825891 0.3508 3.5 0.35 149.896561 2.130683 20.23
807595 0.6618 2.5 0.686 149.680832 1.7697 21.32
808453 0.2967 4.5 0.306 149.484543 1.761131 21.08
826791 0.7554 3.5 0.724 149.715591 2.275817 21.41
825415 1.2525 9.1 1.676 149.994568 2.160439 21.42
831612 0 4.4 0.628 150.120224 2.309363 19.03
813144 0.3511 23.5 0.444 149.858978 1.918727 19.39
813229 0.3711 4.5 0.412 149.838806 1.930097 19.84
813567 0 24.4 0.054 149.750732 1.930694 19.41
814373 0.5761 4.5 0.591 149.575027 1.858241 20.28
831900 0.4388 4.5 0.415 150.07431 2.338327 20.05
831912 0.2181 23.5 0.252 150.072296 2.366242 17.74
832467 0.2431 1.5 0.252 149.971619 2.366623 21.13
831902 0.9149 3.5 0.849 150.074081 2.407547 22.27
812098 0.3477 2.5 0.398 150.102676 1.809819 21.01
812392 0.6716 3.5 0.711 150.034363 1.873749 22.36
812561 0.538 4.5 0.541 149.997421 1.857603 21.14
812885 0.3497 3.5 0.37 149.91629 1.896901 21.49
829699 9.9999 0 1.303 150.491974 2.386665 22.04
830270 0.6319 1.1 0.224 150.390305 2.456012 21.67
831641 0.3743 3.5 0.373 150.114761 2.332782 18.87
833842 0.3754 13.4 0.533 149.700897 2.402576 20.61
834199 0.5015 4.5 0.51 149.639847 2.327095 20.94
803131 0.5412 23.5 0.568 150.731476 1.769056 22.25
834186 0.5106 1.1 1.028 149.641251 2.415282 22.46
813049 0.7722 1.5 0.746 149.883438 1.820422 21.22
817424 0.3097 1.5 0.287 150.340988 2.010165 22.09
817834 0.9641 2.5 0.963 150.258209 2.07862 21.72
817975 0.7434 3.5 0.763 150.222672 1.97633 21.53
834564 1.0089 9.5 0.968 149.562958 2.350649 21.65
834764 0.1652 4.5 0.176 149.511993 2.421931 22.16
832215 0.7293 2.5 0.785 150.02063 2.33927 22.17
833085 0.3717 3.5 0.37 149.85054 2.325953 21.88
803054 0.3876 3.5 0.36 150.761597 1.771102 21.42
833255 0.8926 2.5 0.844 149.816986 2.30692 21.02
833208 0.9106 2.5 0.973 149.826523 2.396749 22.38
816497 0.9641 3.5 0.905 150.502151 2.125762 21.05
833735 0.4808 2.5 0.469 149.722717 2.428648 21.6
833785 0.3275 3.5 0.274 149.712372 2.425164 22.04
819229 0.6862 3.5 0.665 149.94635 2.119295 21.9
819782 1.2367 9.3 1.196 149.81459 2.022034 22.35
819849 0.4808 3.5 0.521 149.794495 2.042203 21.81
820122 0.9512 9.1 0.673 149.720551 2.088087 22.37
804979 0.4307 3.5 0.426 150.247437 1.683865 21.85
820305 0.0919 3.5 0.091 149.671295 2.078445 19.94
839638 9.9999 0 1.158 149.977692 2.505468 22.4
838570 0.6969 2.5 0.632 150.169785 2.523326 22.08
838359 0.7372 3.5 0.75 150.204712 2.57721 21.68
818687 0.3602 1.5 0.356 150.085434 2.084804 21.45
819278 0.1692 4.5 0.188 149.936356 2.021803 19.49
818822 0.356 4.5 0.38 150.051788 1.961201 19.64
819287 0.9519 9.5 0.872 149.933258 2.068493 22.49
805239 0.2749 4.5 0.262 150.199539 1.753577 19.85
819060 0.0797 9.3 0.062 149.991226 1.991164 20.93
819508 0.1087 4.5 0.105 149.882812 1.980385 20.71
819575 0.7355 4.5 0.803 149.8703 2.024509 20.59
836647 0.429 3.5 0.422 150.517548 2.497591 21.65
837393 0.1253 2.1 0.025 150.384811 2.55173 20.17
700876 1.2062 9.5 1.121 150.391327 2.253068 22.37
700902 0.8379 9.1 1.564 150.165588 2.133564 22.47
700906 1.0182 9.5 1.033 150.165848 2.148276 22.45
700909 9.9999 0 0.336 150.185455 2.167098 22.24
700914 0.9274 1.5 0.9 150.146439 2.185907 22.41
700920 0.8789 9.3 0.978 150.209854 2.200442 22.43
700930 1.4373 9.5 1.489 150.093628 2.237235 22.49
700954 0.3722 4.5 0.31 150.109268 2.22384 21.99
806374 0.3756 4.5 0.373 149.956573 1.762554 20.33
700959 9.9999 0 0.091 150.072021 2.272349 22.36
700962 9.9999 0 0.147 150.044128 2.130596 22.44
700965 9.9999 0 0.29 149.944122 2.13474 22.49
700972 9.9999 0 0.346 150.055313 2.17089 22.5
700977 9.9999 0 0.9 150.014038 2.19897 22.44
700983 0.8013 9.5 0.863 150.024368 2.20431 22.44
701002 0.98 3.5 0.943 149.998444 2.289785 22.44
701010 9.9999 0 0.503 150.029373 2.138345 22.43
807451 9.9999 0 0.102 149.712845 1.699164 22.05
805910 0.5249 23.5 0.521 150.059402 1.633041 20.83
813090 0.5996 3.5 0.591 149.873489 1.883754 21.64
805140 0.2753 3.5 0.252 150.216354 1.741838 18
803333 0.3626 2.5 0.384 150.684708 1.674322 21.97
813744 0.7376 3.5 0.707 149.718658 1.866247 21.77
814360 0.1649 3.5 0.162 149.57753 1.824915 21.72
812560 0.539 4.5 0.615 149.997406 1.833003 22.43
701014 0.9228 9.1 0.632 149.952927 2.212684 22.08
701019 1.0214 2.1 2.911 149.919968 2.203937 22.04
701041 9.9999 0 -1 149.891647 2.21579 22.45
701044 0.478 3.5 0.455 149.890915 2.229844 22.38
803460 0.5485 1.5 0.521 150.655853 1.766126 22.09
701051 0.3446 4.5 0.37 149.856964 2.245983 22.47
701065 0.4414 3.1 0.105 149.881012 2.192322 22.48
811776 0.3456 3.5 0.343 150.166855 1.919289 18.93
811921 0.3715 3.5 0.398 150.137924 1.889833 19.67
813198 9.9999 0 0.835 149.847687 1.920575 22.14
805200 0.4715 4.5 0.499 150.205612 1.782329 22.05
701269 0.9783 2.5 1.038 150.393005 2.342773 22.46
701284 1.1647 1.5 1.053 150.370331 2.387316 22.48
701323 9.9999 0 0.644 150.137375 2.302044 22.48
820393 9.9999 0 0.243 149.653305 2.092729 21.82
820629 9.9999 20 0.444 149.595871 2.040711 22.3
817603 0.415 2.5 0.387 150.304077 1.997261 22.1
817483 0.3226 3.5 0.339 150.327988 2.118999 19.01
819243 0.237 23.5 0.215 149.943069 2.095466 21.93
701325 0.6038 1.5 0.64 150.118729 2.308082 22.49
701334 0.899 9.1 0.737 150.19632 2.340285 22.14
701351 0.8941 2.5 0.891 150.07428 2.425342 22.49
701354 1.3224 9.5 1.35 150.210205 2.433854 22.37
701373 0.9855 1.5 0.948 150.028519 2.308283 22.49
701395 0.9402 21.1 0.615 149.952972 2.386379 20.83
701413 0.6785 2.1 0.503 149.969971 2.427532 22.16
701429 0.1691 3.5 0.097 150.016052 2.433418 22.19
820089 0.8833 9.5 0.929 149.730179 2.070823 22.08
804273 0.1741 4.5 0.159 150.420547 1.766341 20.81
817873 0.8383 1.5 0.84 150.247314 2.029158 22.14
817936 0.8302 9.5 0.772 150.231583 2.096588 22.16
818367 0.371 4.5 0.377 150.14389 2.101471 20.55
824170 0.3891 24.5 0.394 150.236938 2.194375 22.35
825405 0.6138 4.5 0.632 149.996429 2.24782 21.23
701473 0.6682 3.5 0.64 149.885971 2.406373 22.48
701486 0.8544 1.5 0.872 149.75061 2.424715 22.21
701492 0.7175 4.5 0.72 149.851364 2.455974 22.35
701493 9.9999 0 0.707 149.881241 2.446624 22.24
804305 0.1748 4.5 0.179 150.41333 1.757613 19.81
823621 0.8356 3.5 0.84 150.361053 2.277983 21.71
823734 0.5356 3.5 0.599 150.342041 2.199024 20.54
824472 0.6685 22.5 0.624 150.181259 2.157791 22.08
803465 0.2234 4.5 0.233 150.654572 1.667891 21.33
824568 0.6793 4.5 0.636 150.158875 2.141998 21.77
824063 9.9999 0 0.081 150.264145 2.290426 22.35
824091 0.497 2.5 0.499 150.256699 2.212971 21.14
831592 0.7277 13.4 0.84 150.123703 2.358258 20.26
825174 1.1464 2.5 1.213 150.037506 2.253637 22.15
701700 0.7006 24.5 0.702 150.256012 2.464354 22.43
701704 0.7 3.5 0.715 150.270889 2.476727 22.44
701724 1.0067 1.1 0.252 150.263031 2.511552 22.33
701726 0.6811 1.5 0.587 150.38446 2.531518 22.47
701732 0.6752 3.5 0.587 150.270111 2.552082 21.59
838718 0.1127 4.1 0.644 150.144516 2.491677 21.11
701771 0.6736 2.5 0.698 150.150803 2.495693 22.48
831363 0 2.4 0.116 150.171768 2.397411 22.01
831466 0.2499 3.5 0.243 150.150375 2.376725 20.28
831772 0.6687 2.5 0.652 150.093765 2.333943 20.99
806688 0.8118 4.5 0.776 149.878952 1.638101 21.68
832825 9.9999 0 0.377 149.902344 2.4386 21.79
833133 0.7569 1.5 0.669 149.841293 2.401075 21.99
847450 0.8319 4.5 0.835 149.815384 2.680693 21.68
701814 0.2218 3.5 0.194 150.203354 2.536156 21.8
701819 0.8973 2.5 0.958 150.115997 2.607133 22.48
701825 0.7311 2.1 1.785 150.096313 2.501575 21.65
701855 0.2639 4.5 0.277 149.967194 2.522962 22.49
701867 0.6683 2.5 0.673 149.942169 2.552188 22.46
701873 0.1821 9.1 0.503 149.968887 2.563699 22.46
701916 0.5012 4.5 0.44 149.855301 2.541329 22.47
830892 0.7738 2.5 0.724 150.268982 2.396501 21.43
831287 0.9997 2.5 0.943 150.188828 2.320987 22.1
837428 0 1.4 0.119 150.379074 2.624729 21.67
838008 0.7393 3.5 0.694 150.271301 2.617629 22.45
833086 0.6063 3.5 0.583 149.850418 2.352327 21.12
832580 0.8952 2.5 0.817 149.9478 2.422052 21.91
803067 0.3076 4.5 0.306 150.759094 1.771793 21.14
837950 0.2496 4.5 0.249 150.283676 2.586748 20.62
838409 0.9026 9.5 0.872 150.196182 2.620135 22.45
838390 0.7066 3.5 0.665 150.200027 2.593141 22.35
838980 0.2919 4.5 0.297 150.097137 2.620125 20.57
839499 0.9276 2.5 0.895 150.002441 2.470546 21.6
836182 0.668 2.5 0.673 150.600662 2.518797 21.72
837376 0.5357 3.5 0.552 150.38887 2.49726 21.35
840392 0.5016 4.5 0.488 149.851181 2.581024 20.73
841126 9.9999 0 0.191 149.689606 2.54657 22.41
841384 0.5015 4.5 0.488 149.631393 2.551989 22.16
803077 0.7506 4.5 0.728 150.753311 1.648441 20.76
840682 9.9999 0 0.91 149.787216 2.465969 21.67
840974 0.7338 3.5 0.702 149.720688 2.502951 20.89
841007 0.477 2.5 0.488 149.712463 2.544637 19.23
850985 0.9639 3.5 0.983 150.168152 2.795476 21.84
847715 0.4086 4.5 0.451 149.752625 2.629184 21.92
852495 0.7052 3.1 0.9 149.639511 2.838204 20.49
700137 0.8798 1.5 0.998 150.502792 1.877646 22.27
700142 0.6972 3.5 0.707 150.395737 1.837453 21.96
841163 0.3444 4.5 0.343 149.681656 2.544967 20.15
839308 0.5176 4.5 0.499 150.038376 2.626164 20.07
839661 0.2645 3.5 0.284 149.97316 2.508873 19.52
840230 0.9633 21.1 0.323 149.88475 2.502124 21.3
840268 0.9594 9.5 0.988 149.878433 2.601547 22.04
700178 0.9069 9.5 0.835 150.305008 1.876265 22.24
700210 0.2835 1.1 0.162 150.21048 1.828116 22.14
700219 0.6984 1.5 0.728 150.096649 1.866851 22.5
700257 0.0793 9.3 0.122 149.986618 1.885134 22.41
700274 0.5255 4.5 0.488 149.926743 1.869646 22.29
700276 0 4.4 -1 149.92659 1.936117 22.47
845916 0.4283 4.5 0.422 150.113297 2.785902 19.76
845765 0.5447 21.1 0.408 150.140793 2.709517 22.48
846191 0.8581 1.1 0.58 150.069687 2.696768 22.28
700284 9.9999 0 0.56 149.828354 1.827316 22.49
700296 0.3441 3.4 -1 149.838379 1.906688 22.15
700458 9.9999 0 0.013 150.403305 2.055193 22.44
700468 0.3315 3.5 0.287 150.272659 1.966908 22.46
700480 0.1212 9.1 0.694 150.314987 2.00831 21.81
700485 0.2231 1.1 1.73 150.28125 2.018867 22.47
700508 0.8693 9.5 0.905 150.32106 2.080639 22.5
700517 0.663 4.5 0.603 150.269043 2.113425 22.47
843808 9.9999 20 0.326 150.531876 2.787741 18.91
844050 0.3458 4.5 0.387 150.490677 2.634694 19.32
845019 9.9999 0 0.611 150.291779 2.762615 21.48
845052 0.6759 4.5 0.69 150.282028 2.654473 21.61
700523 9.9999 0 0.537 150.23877 2.053835 20.66
700534 0.6208 3.5 0.632 150.208984 1.964908 22.5
700549 9.9999 0 0.224 150.197693 2.015484 22.49
700551 0.4071 1.5 0.391 150.192886 2.015537 22.39
700558 0.7439 2.5 0.686 150.146378 2.061364 22.35
700567 0.9305 3.1 0.105 150.203461 2.09824 22.44
700576 0.1233 3.1 0.033 150.221207 2.103694 19.69
700585 0.7268 2.5 0.759 150.122604 2.108544 22.46
845282 0.4248 1.1 0.548 150.238968 2.719293 22.47
845167 0.2704 3.5 0.293 150.262573 2.67084 19.43
852178 0.4955 3.5 0.495 149.758209 2.801828 20.8
802600 0.6583 3.5 0.636 149.57695 1.617875 20.83
848207 0.3581 3.5 0.447 149.627411 2.661648 19.83
700603 9.9999 0 0.1 150.023224 2.035781 22.5
700610 0.6648 4.5 0.669 149.95668 2.055958 22.48
700615 0.6647 2.5 0.628 149.919769 2.065408 22.49
700624 0.1004 2.1 1.023 149.937225 2.090391 22.34
700628 0.9382 9.5 0.929 149.949066 2.115377 22.5
700629 0.3402 24.5 0.333 150.042389 2.12502 21.66
700634 0.6966 3.4 -1 149.940231 2.045761 22.18
700646 9.9999 0 0.023 149.893097 2.005698 22.46
848830 0 4.4 0.56 149.469543 2.681181 21.29
847980 0.7651 3.5 0.772 149.687653 2.774798 21.08
806119 0.2021 4.5 0.203 150.012482 1.791321 20.94
808572 0 3.4 0.03 149.458633 1.78825 18.17
700655 0.3493 4.1 0.041 149.78096 2.049791 22.43
700660 3.032 1.1 1.82 149.746445 2.084534 21.89
700849 0.7375 1.1 0.125 150.423706 2.277505 22.37
700859 0.6727 3.5 0.652 150.338181 2.175192 22.5
700867 9.9999 0 0.391 150.322281 2.211319 22.38
700868 9.9999 0 1.213 150.318787 2.213352 22.12
700872 9.9999 0 0.436 150.391174 2.237448 22.5
700873 0.3341 3.5 0.398 150.317383 2.239196 22.43
803488 0.5867 4.5 0.533 150.650177 1.65705 20.43
803065 0.9948 2.5 0.929 150.759354 1.668985 21.65
803150 0.9077 9.1 0.69 150.727005 1.688394 22.22
803661 1.0109 2.5 0.998 150.603683 1.666556 22.26
803304 9.9999 0 0.619 150.689056 1.688311 22.13
803412 0.6705 3.5 0.595 150.666824 1.682315 22.41
803670 0.3581 4.5 0.353 150.600861 1.709395 20.46
803688 0.3651 3.5 0.398 150.597076 1.628616 18.99
803693 0.7381 3.5 0.698 150.596466 1.691291 22.41
803713 1.0082 9.1 0.737 150.589661 1.676923 22.32
803440 0.5063 4.5 0.51 150.659622 1.704036 20.94
803456 0.0995 2.5 0.113 150.656189 1.647999 22.21
803475 0.0453 9.5 0.127 150.652191 1.771622 20.28
803504 0.3722 3.5 0.387 150.645615 1.709791 20.77
803722 0.8155 1.1 0.465 150.5858 1.65887 21.65
803705 0.416 4.5 0.329 150.592499 1.781298 18.97
803783 0.6709 2.5 0.628 150.561844 1.656735 21.53
803806 0.8407 2.5 0.858 150.555222 1.660839 21.93
803869 0.1733 4.5 0.168 150.535156 1.757394 18.53
803689 9.9999 0 0.333 150.59697 1.671525 20.9
803716 0.3578 3.5 0.329 150.589035 1.714642 19.54
803724 0.3648 4.5 0.346 150.585617 1.65384 21.53
803741 0.4726 4.5 0.491 150.581406 1.686191 19.83
803755 0.2481 3.5 0.258 150.574707 1.76622 21.94
803764 0.67 3.5 0.681 150.569092 1.672621 21.48
803767 0.3664 4.5 0.387 150.568115 1.647 22.48
803958 1.0672 2.5 1.089 150.502518 1.705429 22.41
803841 0.576 4.5 0.58 150.545731 1.633816 21.51
803981 0.5762 4.5 0.611 150.496368 1.643325 21.32
803997 0.9748 3.5 0.939 150.491745 1.653806 21.94
804002 0.9982 9.5 0.993 150.491119 1.70776 21.82
800413 1.0167 9.5 1.008 150.566101 1.609985 22.3
800883 0.7043 2.5 0.669 150.318115 1.618491 21.67
800159 0.7932 4.1 0.607 150.719849 1.617681 22.34
800248 0.3725 4.5 0.366 150.66803 1.616499 19.99
800377 0.9817 2.1 0.13 150.586746 1.614795 22.24
800415 0.3661 4.5 0.306 150.563858 1.619524 22.07
801491 0.3381 1.5 0.366 150.084167 1.614814 20.71
800074 0.9361 3.5 0.877 150.7677 1.612734 21.65
800091 0.2148 4.5 0.197 150.757111 1.62508 21.73
800216 1.3207 9.3 1.263 150.687683 1.623919 22.28
800249 0 23.4 -1 150.667923 1.618669 16.27
801662 1.0155 1.5 1.013 150.00679 1.61034 22.36
801698 0.7467 2.5 0.728 149.992004 1.60978 21.77
801709 1.1262 11.4 0.343 149.985992 1.617284 22.41
801732 0.5258 4.5 0.521 149.973969 1.61403 21.25
801878 0.6946 3.5 0.652 149.904678 1.625768 21.79
801912 0.5702 3.5 0.548 149.883087 1.614025 22.42
800559 0.9235 2.5 0.849 150.477417 1.615959 21.88
800696 0.0997 2.5 0.1 150.405518 1.619081 18.14
802006 0.678 3.5 0.66 149.835709 1.615312 22.32
802055 1.3243 18.4 0.139 149.81105 1.609735 22.3
802081 9.9999 0 0.477 149.799316 1.620145 22.03
802207 0.5186 4.1 0.702 149.752777 1.624637 22
801047 0.8881 1.5 0.849 150.264008 1.618721 22.31
801097 0.219 1.5 0.2 150.241043 1.610335 19.13
801297 0.1698 4.5 0.142 150.165573 1.610781 21.78
802302 0.6922 4.5 0.58 149.698502 1.622906 22.21
802347 0.4641 4.5 0.455 149.681503 1.613457 21.1
802575 0.3707 1.5 0.366 149.586029 1.608493 21.42
803043 0 4.4 0.603 150.764969 1.628762 20.35
803051 0.4557 2.1 0.255 150.762558 1.661745 21.39
803066 0.2154 24.5 0.209 150.759186 1.776153 20.74
803079 0.7978 4.5 0.746 150.751694 1.763376 21.71
801875 0.3544 3.5 0.387 149.905243 1.615579 22.04
801893 0 4.4 0.046 149.891968 1.60986 15.74
802271 0.615 1.5 0.624 149.713211 1.625912 21.59
802599 0.7639 4.5 0.754 149.577103 1.621954 21.27
802277 1.3104 1.1 0.506 149.711197 1.615267 20.59
802344 0.4658 4.5 0.458 149.682434 1.615372 20.97
802356 0.6603 4.5 0.648 149.677826 1.611266 21.96
803093 0.5884 2.5 0.628 150.745911 1.78993 20.79
803393 1.1749 9.5 1.048 150.671783 1.760073 22.26
803397 0.9221 2.5 0.924 150.670395 1.652769 21.97
802407 0.4672 4.5 0.484 149.65715 1.618229 20.71
802765 0.8961 1.1 0.297 149.480316 1.618038 22.37
802796 0.4617 2.5 0.518 149.460556 1.610777 21.64
803012 0.6208 2.5 0.665 150.77272 1.789951 22.48
