id_zcosmos,zpec,cc,alpha,delta,mag_sel,id_photzi25,fuv_photzi25,nuv_photzi25,u_photzi25,eu_photzi25,b_photzi25,eb_photzi25,v_photzi25,ev_photzi25,g_photzi25,eg_photzi25,r_photzi25,er_photzi25,i_photzi25,ei_photzi25,z_photzi25,ez_photzi25,j_photzi25,ej_photzi25,k_photzi25,ek_photzi25,ic_photzi25,efuv_photzi25,enuv_photzi25,eic_photzi25,flag_maskb_photzi25,flag_maskv_photzi25,flag_maski_photzi25,flag_maskz_photzi25,flag_maskd_photzi25
821778,0.174,3.5,150.733871,2.271609,21.69,900911,24.0936044397387,23.7936044397387,23.801,0.036,22.943,0.028,22.516,0.02,22.982,0.026,22.394,0.018,22.152,0.016,21.986,0.02,22.025,0.018,21.789,0.036,22.124,0.115,0.084,0.058,0,0,0,0,0
821779,0.9769,2.5,150.733536,2.156456,20.89,915326,27.0636044397387,22.1526044397387,22.325,0.018,21.741,0.016,21.464,0.012,22.301,0.018,21.404,0.011,21.184,0.01,20.544,0.01,20.307,0.01,19.303,0.01,21.037,1.007,0.027,0.023,0,0,0,0,0
821781,0.0,3.5,150.733505,2.127133,20.0,898347,26.6336044397387,-99,23.934,0.039,22.029,0.018,21.141,0.01,21.996,0.015,20.815,0.01,-99.9,-99.9,19.852,0.01,19.848,0.01,19.709,0.01,20.193,0.71,-99,0.011,0,0,0,0,0
821785,0.374,3.5,150.732651,2.157824,19.69,915325,26.4726044397387,26.3106044397387,24.023,0.041,22.547,0.023,21.432,0.011,22.458,0.019,20.727,0.01,20.27,0.01,19.724,0.01,19.514,0.01,18.639,0.01,20.144,0.677,0.885,0.011,0,0,0,0,0
821792,0.8356,2.5,150.731491,2.209945,22.03,908656,26.2646044397387,-99,25.205,0.078,24.572,0.062,23.899,0.04,24.667,0.064,23.334,0.029,22.281,0.017,21.595,0.015,21.323,0.012,20.375,0.011,22.297,0.439,-99,0.068,0,0,0,0,0
821793,0.8181,2.5,150.731522,2.283745,22.16,899404,-99,23.6766044397387,23.874,0.038,23.531,0.037,23.423,0.031,23.707,0.036,23.212,0.027,22.511,0.02,22.196,0.022,22.493,0.025,21.588,0.029,22.554,-99,0.073,0.085,0,0,0,0,0
821801,0.3717,2.5,150.730392,2.172458,21.79,913896,24.6606044397387,23.9706044397387,24.098,0.042,23.457,0.036,22.758,0.022,23.503,0.035,22.486,0.019,22.17,0.017,21.87,0.018,22.231,0.021,21.314,0.026,22.169,0.134,0.091,0.066,0,0,0,0,0
821806,1.0768,1.5,150.728821,2.173605,22.33,913888,-99,-99,26.481,0.185,25.938,0.141,25.148,0.09,26.308,0.23,23.974,0.041,22.74,0.023,21.713,0.016,21.145,0.011,19.941,0.01,22.793,-99,-99,0.115,0,0,0,0,0
821808,0.498,3.5,150.728668,2.248893,21.02,904125,25.2046044397387,23.9556044397387,24.08,0.042,23.278,0.033,22.605,0.02,23.377,0.031,22.026,0.015,21.472,0.012,21.066,0.011,20.898,0.01,19.936,0.01,21.475,0.263,0.112,0.032,0,0,0,0,0
821813,0.845,3.5,150.726578,2.189696,22.37,934637,-99,23.6976044397387,23.756,0.035,23.412,0.035,23.436,0.031,23.614,0.034,23.255,0.027,22.702,0.022,22.388,0.024,22.371,0.024,21.649,0.034,22.698,-99,0.083,0.093,0,0,0,0,0
821816,0.2117,3.5,150.726089,2.237556,21.23,926292,23.3446044397387,23.0356044397387,23.397,0.03,22.583,0.023,22.073,0.015,22.63,0.021,22.009,0.015,21.703,0.013,21.524,0.014,21.748,0.015,21.096,0.02,21.712,0.073,0.045,0.043,0,0,0,0,0
821824,1.0722,9.3,150.722687,2.243187,22.36,926293,-99,23.9826044397387,23.458,0.03,23.194,0.031,23.154,0.026,23.373,0.03,23.075,0.025,22.62,0.021,22.293,0.022,22.827,0.031,21.781,0.037,22.642,-99,0.085,0.092,0,0,0,0,0
821827,0.432,2.5,150.722397,2.217464,20.64,930081,24.9066044397387,24.3986044397387,24.653,0.057,23.697,0.04,22.747,0.022,23.604,0.033,22.069,0.015,21.424,0.011,20.949,0.01,20.558,0.01,19.349,0.01,21.425,0.151,0.151,0.03,0,0,0,0,0
821835,0.9733,2.5,150.720367,2.136242,22.33,942480,-99,27.6916044397387,25.901,0.122,25.366,0.099,24.441,0.053,25.507,0.103,23.785,0.037,22.6,0.02,21.776,0.017,21.728,0.016,20.625,0.014,22.669,-99,2.598,0.089,0,0,0,0,0
821837,0.6633,3.5,150.7202,2.248003,21.24,925741,23.0566044397387,22.1786044397387,22.327,0.018,21.91,0.017,21.915,0.014,21.851,0.014,21.788,0.013,21.389,0.011,21.076,0.011,20.858,0.01,19.915,0.01,21.352,0.066,0.021,0.028,0,0,0,0,0
821839,0.7262,2.5,150.719482,2.136623,22.0,942479,27.2616044397387,23.4646044397387,23.65,0.034,23.364,0.034,23.209,0.027,23.497,0.032,22.89,0.023,22.362,0.019,22.089,0.02,22.341,0.023,21.538,0.031,22.318,1.616,0.057,0.065,0,0,0,0,0
821843,0.7002,3.5,150.718292,2.176797,21.97,936609,27.2876044397387,24.6616044397387,24.485,0.052,23.898,0.045,23.477,0.032,23.916,0.04,23.065,0.027,22.285,0.018,21.931,0.018,21.714,0.015,20.872,0.017,22.276,1.316,0.175,0.069,0,0,0,0,0
821845,0.3454,2.5,150.718079,2.210142,22.22,931640,25.1556044397387,23.9976044397387,24.048,0.041,23.534,0.037,22.887,0.023,23.516,0.032,22.697,0.021,22.55,0.02,22.249,0.022,22.752,0.03,21.897,0.04,22.554,0.259,0.093,0.08,0,0,0,0,0
821856,0.1226,1.5,150.714951,2.195049,20.7,933811,22.9216044397387,22.6336044397387,23.159,0.026,22.221,0.02,21.856,0.014,22.274,0.017,21.778,0.013,21.538,0.012,21.368,0.013,21.474,0.014,21.149,0.022,21.525,0.056,0.038,0.032,0,0,0,0,0
821880,0.326,4.5,150.709244,2.147457,19.76,941365,23.4756044397387,22.5716044397387,22.202,0.017,21.534,0.014,20.804,0.01,21.504,0.012,20.538,0.01,-99.9,-99.9,19.633,0.01,19.543,0.01,18.799,0.01,20.098,0.058,0.041,0.01,0,0,0,0,0
821889,0.0994,9.5,150.707306,2.13258,21.88,943085,25.1546044397387,24.7046044397387,23.997,0.04,23.025,0.029,22.575,0.02,23.077,0.026,22.491,0.019,22.207,0.017,22.038,0.02,22.257,0.024,21.84,0.038,22.172,0.195,0.17,0.057,0,0,0,0,0
821904,0.3265,4.5,150.703064,2.177782,21.39,936328,23.3696044397387,22.6906044397387,23.012,0.025,22.568,0.023,22.064,0.015,22.597,0.02,21.933,0.014,21.769,0.013,21.445,0.013,21.753,0.017,21.108,0.02,21.751,0.047,0.034,0.043,0,0,0,0,0
821905,0.4622,4.5,150.702911,2.213448,21.45,931040,23.8756044397387,22.8736044397387,22.94,0.024,22.513,0.022,22.091,0.016,22.673,0.021,21.836,0.014,21.603,0.012,21.386,0.013,21.661,0.015,21.034,0.019,21.583,0.098,0.032,0.035,0,0,0,0,0
821918,0.4371,4.5,150.700012,2.281353,21.49,921167,24.2966044397387,23.2216044397387,23.34,0.029,22.83,0.026,22.375,0.018,22.954,0.024,22.065,0.015,21.787,0.013,21.491,0.014,21.64,0.015,20.938,0.017,21.792,0.096,0.042,0.041,0,0,0,0,0
821925,0.7482,3.5,150.697708,2.190317,22.3,934424,-99,23.8946044397387,23.684,0.034,23.321,0.033,23.36,0.03,23.551,0.033,23.008,0.024,22.557,0.02,22.287,0.023,22.704,0.032,21.807,0.037,22.547,-99,0.08,0.081,0,0,0,0,0
821926,0.6711,2.5,150.697678,2.28509,20.99,920562,27.1216044397387,23.9296044397387,23.971,0.039,23.291,0.033,22.808,0.022,23.366,0.03,22.275,0.017,21.51,0.012,21.132,0.011,20.848,0.01,19.882,0.01,21.521,1.063,0.096,0.033,0,0,0,0,0
821940,0.3265,2.5,150.694229,2.263263,20.91,923385,-99,25.9056044397387,24.725,0.059,23.568,0.037,22.491,0.019,23.416,0.03,21.986,0.015,21.355,0.011,20.851,0.01,20.475,0.01,19.312,0.01,21.345,-99,0.495,0.028,0,0,0,0,0
821951,0.8105,3.5,150.691635,2.127903,22.19,943722,27.0036044397387,23.1516044397387,23.331,0.029,23.009,0.028,23.039,0.025,23.258,0.028,22.941,0.023,22.514,0.019,22.259,0.022,22.482,0.029,22.03,0.045,22.487,1.366,0.059,0.077,0,0,0,0,0
821964,0.6636,3.5,150.689133,2.194643,21.79,933913,25.8996044397387,23.5256044397387,23.625,0.033,23.228,0.032,23.108,0.026,23.394,0.03,22.667,0.021,22.179,0.016,22,0.018,22.34,0.024,21.474,0.028,22.185,0.394,0.068,0.06,0,0,0,0,0
821966,0.4272,3.5,150.688797,2.247509,21.99,925819,24.7876044397387,23.8576044397387,23.724,0.035,23.256,0.032,22.685,0.021,23.319,0.029,22.43,0.018,22.142,0.016,21.974,0.018,22.13,0.021,21.626,0.032,22.118,0.126,0.081,0.056,0,0,0,0,0
821974,0.2177,3.5,150.686523,2.259889,21.72,923999,24.1036044397387,23.5886044397387,23.533,0.032,22.83,0.026,22.295,0.017,22.805,0.022,22.216,0.017,21.945,0.015,21.803,0.016,21.974,0.019,21.415,0.027,21.946,0.085,0.067,0.05,0,0,0,0,0
821977,0.4392,2.5,150.686142,2.244397,20.49,926063,23.9016044397387,22.9746044397387,23.388,0.029,22.672,0.024,21.976,0.015,22.734,0.021,21.448,0.011,20.952,0.01,20.561,0.01,20.342,0.01,19.583,0.01,20.947,0.087,0.047,0.022,0,0,0,0,0
821980,0.1359,4.5,150.685806,2.183355,20.53,935552,22.6296044397387,22.2436044397387,22.219,0.017,21.382,0.013,21.053,0.01,21.469,0.012,21.031,0.01,20.809,0.01,20.627,0.01,20.66,0.01,20.305,0.011,20.761,0.059,0.023,0.019,0,0,0,0,0
821985,0.4631,3.5,150.685272,2.25789,22.4,924002,23.8366044397387,23.1596044397387,23.609,0.033,23.284,0.033,22.918,0.023,23.501,0.032,22.763,0.022,22.474,0.019,22.38,0.024,22.718,0.031,22.014,0.044,22.43,0.106,0.042,0.079,0,0,0,0,0
821989,0.4108,1.5,150.684372,2.141046,22.15,941955,26.9166044397387,27.5516044397387,26.021,0.129,24.574,0.062,23.558,0.033,24.512,0.056,22.925,0.023,22.325,0.018,21.96,0.018,21.819,0.018,21.125,0.021,22.341,0.803,2.318,0.078,0,0,0,0,0
821990,0.0,3.5,150.684357,2.255176,20.5,924622,-99,23.1946044397387,21.547,0.012,20.858,0.01,20.72,0.01,20.981,0.01,20.76,0.01,-99.9,-99.9,20.548,0.01,21.029,0.011,21.317,0.025,20.631,-99,0.058,0.017,0,0,0,0,0
821991,0.6075,3.5,150.684357,2.286408,20.63,919954,25.4886044397387,23.5716044397387,23.566,0.032,22.892,0.027,22.419,0.018,22.958,0.024,21.842,0.014,21.143,0.01,20.739,0.01,20.428,0.01,19.584,0.01,21.134,0.265,0.07,0.026,0,0,0,0,0
822002,0.4993,3.5,150.682266,2.287764,21.06,919955,-99,24.9516044397387,24.414,0.05,23.444,0.035,22.685,0.021,23.432,0.03,22.016,0.015,21.342,0.011,20.905,0.01,20.65,0.01,19.717,0.01,21.349,-99,0.166,0.032,0,0,0,0,0
822007,0.9641,2.5,150.681351,2.173168,21.4,937061,-99,24.3916044397387,23.633,0.033,23.236,0.032,22.853,0.023,23.349,0.03,22.621,0.02,21.854,0.014,21.381,0.013,21.009,0.011,20.161,0.011,21.883,-99,0.132,0.06,0,0,0,0,0
822011,0.3452,3.5,150.680817,2.27414,21.58,922463,23.9286044397387,23.4676044397387,23.676,0.034,23.098,0.03,22.412,0.018,23.088,0.026,22.159,0.016,21.884,0.014,21.509,0.014,21.429,0.013,20.881,0.018,21.799,0.083,0.069,0.047,0,0,0,0,0
822025,0.3264,4.5,150.677475,2.243155,22.26,926463,23.8666044397387,23.5036044397387,23.607,0.033,23.203,0.031,22.717,0.021,23.228,0.027,22.599,0.02,22.515,0.019,22.199,0.021,22.577,0.028,21.857,0.039,22.534,0.065,0.049,0.098,0,0,0,0,0
822032,1.3329,9.5,150.676376,2.291974,22.34,919699,-99,26.7646044397387,23.985,0.04,23.518,0.036,23.485,0.031,23.743,0.036,23.221,0.027,22.854,0.023,22.136,0.02,22.02,0.019,21.05,0.02,22.878,-99,1.155,0.126,0,0,0,0,0
822038,0.5554,2.5,150.674545,2.267441,21.23,922985,27.1816044397387,25.4936044397387,24.687,0.058,23.797,0.042,23.08,0.026,23.781,0.039,22.375,0.018,21.64,0.013,21.159,0.011,20.844,0.01,19.837,0.01,21.633,1.212,0.328,0.041,0,0,0,0,0
822043,0.3853,3.5,150.673981,2.238803,22.13,927088,24.7746044397387,23.9326044397387,23.884,0.038,23.397,0.034,22.809,0.022,23.408,0.03,22.58,0.02,22.35,0.018,22.059,0.019,22.179,0.021,21.579,0.032,22.376,0.141,0.085,0.093,0,0,0,0,0
822045,0.3455,1.5,150.673721,2.27072,20.05,922186,23.5266044397387,22.4356044397387,22.873,0.023,22.202,0.019,21.435,0.011,22.161,0.016,21.141,0.01,20.754,0.01,20.374,0.01,20.165,0.01,19.509,0.01,20.739,0.076,0.036,0.018,0,0,0,0,0
822047,0.4326,3.5,150.673508,2.277653,21.2,921380,23.7946044397387,22.7466044397387,22.932,0.024,22.473,0.022,21.945,0.015,22.594,0.02,21.697,0.013,21.482,0.011,21.278,0.012,21.479,0.014,20.958,0.019,21.481,0.072,0.044,0.036,0,0,0,0,0
822048,0.6104,2.5,150.673462,2.219251,22.26,930368,-99,24.9356044397387,24.682,0.058,23.82,0.042,23.277,0.028,23.921,0.039,22.751,0.021,22.229,0.017,21.792,0.016,21.578,0.015,20.557,0.014,22.148,-99,0.179,0.069,0,0,0,0,0
822049,0.3055,3.5,150.673203,2.220012,19.62,929753,26.3966044397387,26.6256044397387,23.529,0.032,22.177,0.019,21.012,0.01,22.03,0.015,20.518,0.01,20.148,0.01,19.592,0.01,19.318,0.01,18.556,0.01,19.961,0.571,1.028,0.011,0,0,0,0,0
822050,0.8979,3.5,150.672974,2.228747,21.22,928570,-99,22.6086044397387,22.689,0.021,22.355,0.021,22.266,0.017,22.536,0.019,22.196,0.016,21.62,0.012,21.334,0.012,21.255,0.012,20.613,0.015,21.612,-99,0.031,0.048,0,0,0,0,0
822051,0.5558,3.5,150.672195,2.26409,20.99,923301,-99,26.7936044397387,24.828,0.063,23.877,0.044,22.948,0.024,23.75,0.036,22.216,0.017,21.406,0.011,20.986,0.01,20.612,0.01,19.552,0.01,21.412,-99,1.055,0.034,0,0,0,0,0
822054,0.7937,2.5,150.671555,2.156245,22.15,940023,-99,25.3886044397387,25.449,0.091,24.752,0.068,24.032,0.042,24.773,0.064,23.474,0.031,22.427,0.018,21.784,0.016,21.446,0.014,20.264,0.011,22.457,-99,0.309,0.089,0,0,0,0,0
822055,0.7939,3.5,150.671387,2.153178,21.33,940035,-99,25.7936044397387,24.999,0.069,24.369,0.056,23.47,0.031,24.314,0.051,22.839,0.022,21.642,0.012,21.073,0.011,20.851,0.01,19.805,0.01,21.677,-99,0.417,0.043,0,0,0,0,0
822056,0.2137,4.5,150.670868,2.149966,21.14,940667,23.6956044397387,23.0106044397387,22.895,0.023,22.187,0.019,21.775,0.013,22.26,0.017,21.686,0.013,21.37,0.011,21.171,0.011,21.181,0.012,20.67,0.015,21.383,0.074,0.038,0.033,0,0,0,0,0
822068,0.3574,2.5,150.668167,2.243656,19.08,925218,23.9866044397387,22.5916044397387,22.403,0.018,21.559,0.014,20.604,0.01,21.467,0.012,20.24,0.01,19.844,0.01,19.266,0.01,18.991,0.01,18.104,0.01,19.711,0.109,0.032,0.01,0,0,0,0,0
822070,0.3579,3.5,150.667664,2.247338,19.88,925211,25.0226044397387,24.1306044397387,23.349,0.029,22.406,0.021,21.316,0.011,22.248,0.017,20.9,0.01,20.436,0.01,19.874,0.01,19.54,0.01,18.426,0.01,20.357,0.244,0.136,0.014,0,0,0,0,0
822071,0.0,4.4,150.667526,2.249076,18.18,925217,-99,-99,22.823,0.022,21.178,0.012,20.183,0.01,21.02,0.01,19.632,0.01,-99.9,-99.9,-99.9,-99.9,17.404,0.01,17.251,0.01,18.296,-99,-99,0.01,0,0,0,7,0
822072,0.874,1.5,150.667053,2.225359,22.04,928998,-99,24.4206044397387,23.928,0.039,23.472,0.036,23.184,0.027,23.584,0.033,23.052,0.025,22.292,0.017,21.858,0.017,21.626,0.014,20.722,0.016,22.328,-99,0.125,0.092,0,0,0,0,0
822073,0.5534,3.5,150.667023,2.263599,20.94,923460,-99,-99,25.967,0.128,24.235,0.053,23.031,0.025,24.083,0.045,22.192,0.016,21.24,0.01,20.723,0.01,20.357,0.01,19.447,0.01,21.246,-99,-99,0.029,0,0,0,0,0
822074,0.8747,2.5,150.666931,2.226413,21.87,928991,-99,26.8186044397387,25.423,0.089,24.75,0.068,24.019,0.042,24.789,0.065,23.563,0.032,22.419,0.018,21.797,0.016,21.309,0.011,20.044,0.01,22.434,-99,1.211,0.102,0,0,0,0,0
822075,0.1845,4.5,150.666916,2.276956,19.59,921587,22.0556044397387,21.5296044397387,21.715,0.013,20.894,0.011,20.471,0.01,20.923,0.01,20.387,0.01,20.084,0.01,19.899,0.01,19.926,0.01,19.455,0.01,20.082,0.03,0.028,0.011,0,0,0,0,0
822076,0.8333,3.5,150.666885,2.157268,22.13,939429,-99,24.1866044397387,23.803,0.036,23.458,0.035,23.292,0.028,23.623,0.033,23.101,0.025,22.309,0.017,22.017,0.019,22.194,0.02,21.52,0.031,22.345,-99,0.097,0.083,0,0,0,0,0
822077,0.5757,2.5,150.666168,2.196898,21.88,933514,26.7036044397387,-99,26.691,0.213,24.806,0.07,23.708,0.035,24.639,0.059,22.96,0.024,22.083,0.015,21.644,0.015,21.434,0.012,20.591,0.015,22.09,0.641,-99,0.062,0,0,0,0,0
822078,0.5182,2.5,150.666183,2.214388,22.39,930883,26.4246044397387,25.1266044397387,24.966,0.068,24.257,0.053,23.72,0.035,24.313,0.049,23.248,0.027,22.689,0.021,22.247,0.022,22.325,0.021,21.25,0.025,22.706,0.627,0.254,0.11,0,0,0,0,0
822079,0.364,3.5,150.665543,2.222286,21.0,929257,27.4096044397387,25.3186044397387,24.029,0.041,23.144,0.03,22.189,0.016,23.066,0.025,21.771,0.013,21.261,0.01,20.815,0.01,20.564,0.01,19.68,0.01,21.269,1.349,0.299,0.034,0,0,0,0,0
822080,0.3745,4.5,150.665359,2.135512,21.92,942643,25.1126044397387,24.2876044397387,24.295,0.047,23.648,0.039,22.941,0.024,23.634,0.034,22.542,0.019,22.111,0.016,21.746,0.016,21.759,0.015,20.901,0.019,22.161,0.166,0.082,0.066,0,0,0,0,0
822082,0.2142,3.5,150.664734,2.278636,21.78,921588,23.8026044397387,23.4326044397387,23.743,0.035,22.998,0.028,22.523,0.019,23.019,0.025,22.485,0.019,22.233,0.017,22.052,0.019,22.31,0.019,21.74,0.04,22.2,0.101,0.063,0.069,0,0,0,0,0
822089,0.8492,3.5,150.663223,2.180739,21.32,935753,-99,25.1066044397387,24.931,0.067,24.399,0.057,23.445,0.03,24.407,0.051,22.777,0.022,21.658,0.013,20.971,0.01,20.659,0.01,19.721,0.01,21.675,-99,0.244,0.045,0,0,0,0,0
822091,0.2683,4.5,150.662537,2.13242,21.66,942873,23.2396044397387,22.7866044397387,23.12,0.026,22.467,0.022,22.035,0.015,22.549,0.02,22.122,0.017,-99.9,-99.9,21.559,0.014,21.664,0.014,21.256,0.025,21.677,0.067,0.033,0.043,0,6,0,7,0
822097,0.56,3.5,150.661362,2.167481,22.04,937843,-99,-99,25.997,0.132,24.745,0.068,23.788,0.036,24.583,0.057,23.088,0.026,22.211,0.017,21.803,0.016,21.75,0.015,20.758,0.017,22.217,-99,-99,0.08,0,0,0,0,0
822099,0.4315,3.5,150.661057,2.18533,20.43,935109,24.1966044397387,23.0496044397387,22.773,0.022,22.234,0.02,21.666,0.013,22.319,0.018,21.342,0.011,21.033,0.01,20.715,0.01,20.699,0.01,20.025,0.01,21.022,0.152,0.046,0.024,0,0,0,0,0
822102,0.4646,3.1,150.660431,2.265434,21.37,922503,24.2596044397387,23.8826044397387,24.146,0.043,23.614,0.039,22.884,0.023,23.609,0.033,22.417,0.018,21.7,0.013,21.313,0.013,21.094,0.01,20.264,0.011,21.727,0.105,0.068,0.045,0,0,0,0,0
822103,0.0926,9.5,150.660309,2.272277,22.45,922355,23.9746044397387,23.9516044397387,23.996,0.04,23.12,0.03,22.953,0.024,23.283,0.028,22.994,0.024,22.813,0.023,22.715,0.03,23.295,0.039,22.876,0.108,22.878,0.11,0.092,0.126,0,0,0,0,0
822106,0.9786,1.5,150.659714,2.143051,22.49,941528,-99,27.0506044397387,25.096,0.073,24.654,0.065,24.163,0.046,24.746,0.066,23.861,0.038,22.964,0.025,22.29,0.023,21.813,0.017,20.782,0.017,22.951,-99,1.136,0.133,0,0,0,0,0
822114,0.8749,2.5,150.658218,2.225052,22.47,929149,-99,26.9136044397387,24.917,0.066,24.354,0.055,23.909,0.039,24.432,0.052,23.645,0.034,22.765,0.022,22.306,0.022,21.979,0.018,21.151,0.022,22.82,-99,1.21,0.142,0,0,0,0,0
822115,0.8964,2.5,150.658142,2.163397,22.24,938554,-99,27.0906044397387,25.848,0.12,25.366,0.096,24.464,0.053,25.265,0.087,23.66,0.034,22.501,0.019,21.72,0.015,21.548,0.014,20.48,0.013,22.543,-99,1.504,0.109,0,0,6,7,0
822125,0.2661,2.5,150.656097,2.186819,19.38,934948,23.3106044397387,22.4286044397387,22.855,0.023,21.969,0.017,21.054,0.01,21.856,0.014,20.75,0.01,20.3,0.01,19.918,0.01,19.589,0.01,18.841,0.01,20.268,0.061,0.027,0.013,0,0,0,0,0
822126,0.8965,3.5,150.656021,2.166635,21.6,938038,-99,25.3266044397387,24.342,0.049,23.782,0.041,23.23,0.027,23.794,0.037,22.873,0.023,21.842,0.014,21.224,0.012,21.078,0.011,20.067,0.01,21.844,-99,0.266,0.059,0,0,7,7,0
822128,0.8977,3.5,150.65596,2.234311,21.78,928117,-99,23.6976044397387,23.397,0.03,23.04,0.029,22.921,0.023,23.207,0.027,22.796,0.022,22.115,0.016,21.818,0.016,21.807,0.016,21.155,0.023,22.135,-99,0.071,0.076,0,0,0,0,0
822130,0.466,3.5,150.655441,2.269408,19.71,922536,-99,27.4826044397387,24.677,0.058,22.997,0.028,21.864,0.014,22.831,0.023,20.978,0.01,20.343,0.01,19.759,0.01,19.452,0.01,18.545,0.01,20.201,-99,2.058,0.012,0,0,0,0,0
822132,0.2138,1.5,150.655304,2.214523,21.98,930895,24.2596044397387,23.8026044397387,23.869,0.038,23.148,0.03,22.647,0.02,23.163,0.026,22.587,0.02,22.353,0.018,22.237,0.021,22.473,0.025,21.929,0.044,22.357,0.095,0.076,0.08,0,0,0,0,0
822133,0.829,2.5,150.654984,2.148683,22.28,940863,-99,27.2566044397387,25.17,0.077,24.497,0.061,24.024,0.043,24.514,0.057,23.529,0.032,22.583,0.02,22.044,0.02,21.618,0.015,20.654,0.015,22.566,-99,1.544,0.098,0,0,0,0,0
822135,0.587,3.5,150.653931,2.151377,20.45,939865,23.4016044397387,23.1776044397387,23.369,0.029,22.523,0.022,22.081,0.015,22.578,0.02,21.664,0.013,21.021,0.01,20.557,0.01,20.161,0.01,19.126,0.01,21.02,0.062,0.048,0.025,0,0,0,0,0
822137,0.3466,3.5,150.65329,2.200264,18.64,932952,22.9816044397387,21.7346044397387,22.082,0.016,21.283,0.013,20.402,0.01,21.238,0.011,20.003,0.01,19.623,0.01,19.105,0.01,18.81,0.01,18.049,0.01,19.503,0.057,0.021,0.01,0,0,0,0,0
822138,0.9775,9.5,150.653,2.145583,22.48,941281,27.4136044397387,24.8946044397387,24.106,0.042,23.797,0.042,23.692,0.035,24.025,0.042,23.623,0.033,22.918,0.024,22.525,0.027,22.57,0.029,21.863,0.042,22.956,1.373,0.191,0.14,0,0,0,0,0
822141,0.4679,3.5,150.652313,2.258697,20.56,923746,26.8986044397387,25.4426044397387,24.723,0.06,23.252,0.032,22.235,0.017,23.128,0.026,21.528,0.012,21.023,0.01,20.41,0.01,20.166,0.01,19.4,0.01,20.818,0.916,0.28,0.021,0,0,0,0,0
822142,0.8961,2.5,150.6521,2.167521,22.19,938003,-99,25.5076044397387,24.455,0.052,24.022,0.047,23.618,0.033,24.139,0.045,23.409,0.031,22.506,0.019,22.079,0.02,21.964,0.019,21.176,0.023,22.462,-99,0.308,0.107,0,0,0,0,0
822143,0.5781,2.5,150.651749,2.148253,22.2,940839,25.4496044397387,23.9906044397387,24.172,0.044,23.702,0.04,23.384,0.03,23.837,0.039,22.992,0.026,22.509,0.025,22.243,0.028,22.332,0.025,21.575,0.032,22.495,0.295,0.111,0.095,0,0,0,0,0
822146,0.8962,2.5,150.651382,2.184739,22.41,935204,-99,25.5036044397387,24.421,0.05,23.988,0.046,23.655,0.034,24.096,0.044,23.493,0.032,22.677,0.021,22.26,0.022,22.282,0.023,21.309,0.025,22.725,-99,0.314,0.116,0,0,0,0,0
822147,0.9639,2.5,150.651093,2.162552,22.32,938518,-99,23.7216044397387,23.494,0.031,23.215,0.031,23.112,0.026,23.358,0.029,23.144,0.027,22.606,0.02,22.31,0.023,22.514,0.027,21.737,0.037,22.553,-99,0.066,0.113,0,0,0,0,0
822149,0.875,2.5,150.650589,2.220522,22.38,929805,26.1016044397387,23.1516044397387,23.547,0.032,23.237,0.032,23.23,0.027,23.455,0.031,23.189,0.027,22.531,0.02,22.227,0.021,22.425,0.024,21.873,0.043,22.496,0.475,0.052,0.104,0,0,0,0,0
822152,0.4327,2.5,150.649506,2.19099,20.32,934477,24.4996044397387,22.8786044397387,22.866,0.023,22.308,0.021,21.679,0.013,22.278,0.018,21.252,0.011,20.843,0.01,20.405,0.01,20.19,0.01,19.44,0.01,20.771,0.109,0.038,0.021,0,0,0,0,0
822154,0.4383,2.5,150.648956,2.177716,22.11,936353,26.1566044397387,25.4156044397387,24.501,0.053,23.839,0.043,23.176,0.027,23.849,0.038,22.941,0.024,22.322,0.018,21.978,0.018,21.915,0.018,21.172,0.022,22.335,0.451,0.325,0.09,0,0,0,0,0
822159,1.1947,9.5,150.647552,2.281766,22.29,921126,-99,24.0216044397387,23.052,0.025,22.759,0.025,22.718,0.021,22.941,0.024,22.747,0.021,22.413,0.019,22.09,0.02,22.37,0.023,21.517,0.03,22.409,-99,0.104,0.088,0,0,0,0,0
822160,0.6041,3.5,150.647278,2.239793,21.33,926981,24.6896044397387,22.9936044397387,23.188,0.027,22.739,0.025,22.597,0.02,22.917,0.023,22.249,0.017,21.872,0.014,21.635,0.015,21.606,0.014,20.987,0.02,21.863,0.182,0.053,0.064,0,0,0,0,0
822161,0.5812,2.5,150.647141,2.188075,21.41,934847,-99,25.8326044397387,24.882,0.065,23.99,0.046,23.163,0.026,23.881,0.038,22.459,0.018,21.625,0.012,21.152,0.011,20.818,0.01,19.975,0.01,21.616,-99,0.371,0.043,0,0,0,0,0
822162,0.5331,3.5,150.647003,2.14024,20.34,942030,25.4986044397387,23.3046044397387,23.02,0.025,22.356,0.021,21.931,0.014,22.468,0.019,21.473,0.012,21.022,0.01,20.702,0.01,20.521,0.01,19.718,0.01,21.021,0.229,0.053,0.025,0,0,0,0,0
822163,0.4314,4.5,150.646973,2.266852,19.8,922920,24.2466044397387,23.1316044397387,22.852,0.023,22.03,0.018,21.221,0.01,22.032,0.016,20.737,0.01,20.352,0.01,19.78,0.01,19.548,0.01,18.755,0.01,20.183,0.093,0.044,0.013,0,0,0,1,0
