ds_spectra.NUM,ds_spectra.ID_IAU,ds_spectra.ALPHA,ds_spectra.DELTA,ds_spectra.Z,ds_spectra.ZFLAGS,ds_spectra.MAGI,ds_cfh12k.MAG_AUTO_U,ds_cfh12k.MAGERR_AUTO_U,ds_cfh12k.MAG_AUTO_B,ds_cfh12k.MAGERR_AUTO_B,ds_cfh12k.MAG_AUTO_V,ds_cfh12k.MAGERR_AUTO_V,ds_cfh12k.MAG_AUTO_R,ds_cfh12k.MAGERR_AUTO_R,ds_cfh12k.MAG_AUTO_I,ds_cfh12k.MAGERR_AUTO_I
220369018,VVDS-J222015.01-001140.3,335.062574,-0.194532,0.3221,4,20.3815,22.3168,0.3891,-99,-99,99.99,99.99,-99,-99,20.3815,0.0714
220369138,VVDS-J221947.91-001125.4,334.949639,-0.1904087,0.0000,4,20.8248,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.8248,0.089
220369175,VVDS-J221912.26-001128.2,334.801085,-0.1911904,0.7540,3,21.181,99.99,99.99,-99,-99,22.7144,0.0576,-99,-99,21.181,0.0751
220369208,VVDS-J221947.13-001125.0,334.946416,-0.1902963,0.9081,4,21.2806,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.2806,0.1177
220369268,VVDS-J222004.65-001125.0,335.019394,-0.1902801,0.0000,4,19.2355,23.4582,0.4393,-99,-99,99.99,99.99,-99,-99,19.2355,0.0413
220369301,VVDS-J221813.95-001124.3,334.558135,-0.1900874,0.2438,4,20.5108,22.269,0.3936,-99,-99,21.1049,0.0179,-99,-99,20.5108,0.0585
220369363,VVDS-J221930.42-001119.1,334.876791,-0.1886592,0.0000,4,21.9622,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.9622,0.1487
220369373,VVDS-J221834.70-001125.6,334.644615,-0.1904491,0.0000,4,19.7672,99.99,99.99,-99,-99,21.703,0.0251,-99,-99,19.7672,0.0409
220369380,VVDS-J221848.35-001120.6,334.701499,-0.1890799,0.0000,3,22.327,99.99,99.99,-99,-99,24.0922,0.1687,-99,-99,22.327,0.2159
220369485,VVDS-J222035.19-001129.3,335.146643,-0.1914967,0.4974,3,19.5554,99.99,99.99,-99,-99,99.99,99.99,-99,-99,19.5554,0.0445
220369567,VVDS-J222037.15-001115.2,335.154807,-0.1875826,0.0000,4,21.024,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.024,0.0874
220369604,VVDS-J221931.04-001113.7,334.879366,-0.187146,0.5209,3,22.4042,24.1622,0.4904,-99,-99,99.99,99.99,-99,-99,22.4042,0.1854
220369640,VVDS-J221838.77-001126.0,334.661555,-0.1905605,0.0000,4,17.5881,22.3288,0.3744,-99,-99,18.6606,0.0051,-99,-99,17.5881,0.0145
220369643,VVDS-J222046.74-001112.3,335.194773,-0.1867614,0.0000,4,21.4112,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.4112,0.105
220369685,VVDS-J222132.18-001110.1,335.384109,-0.1861518,0.0000,3,22.0656,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.0656,0.1491
220369728,VVDS-J222110.24-001112.2,335.292697,-0.1867494,0.0000,4,20.7739,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.7739,0.0774
220369731,VVDS-J221915.20-001122.7,334.813354,-0.1896459,0.0000,4,17.955,23.2522,0.4308,-99,-99,19.5666,0.0076,-99,-99,17.955,0.021
220369747,VVDS-J222115.86-001118.4,335.316091,-0.1884556,0.5387,4,19.5349,23.1601,0.4113,-99,-99,99.99,99.99,-99,-99,19.5349,0.0433
220369792,VVDS-J222146.47-001108.1,335.443666,-0.1855867,0.4438,4,22.045,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,22.045,0.1488
220369807,VVDS-J221858.00-001112.1,334.741676,-0.1867025,0.5219,3,21.0841,99.99,99.99,-99,-99,22.6327,0.0464,-99,-99,21.0841,0.0792
220369819,VVDS-J222151.07-001112.7,335.462827,-0.1868715,0.6642,3,21.2933,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,21.2933,0.1062
220369878,VVDS-J222128.75-001114.3,335.369809,-0.1873296,0.0000,4,18.737,24.1206,0.5684,-99,-99,99.99,99.99,-99,-99,18.737,0.0338
220370002,VVDS-J222009.25-001110.3,335.038548,-0.1862054,0.7768,3,21.5285,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.5285,0.1221
220370099,VVDS-J222130.71-001106.3,335.377972,-0.1850974,0.6846,3,20.5665,23.1084,0.4691,-99,-99,99.99,99.99,-99,-99,20.5665,0.074
220370102,VVDS-J222049.74-001102.6,335.207261,-0.1840568,0.2131,4,21.1101,22.6321,0.3877,-99,-99,99.99,99.99,-99,-99,21.1101,0.0926
220370144,VVDS-J221944.42-001058.9,334.93509,-0.1830514,0.6124,4,22.4057,23.7323,0.4319,-99,-99,99.99,99.99,-99,-99,22.4057,0.1927
220370192,VVDS-J222100.79-001102.5,335.25332,-0.1840391,0.6810,4,20.3454,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.3454,0.0633
220370223,VVDS-J221951.19-001109.2,334.963328,-0.1858981,0.0000,4,17.5472,21.5252,0.3491,-99,-99,99.99,99.99,-99,-99,17.5472,0.0195
220370336,VVDS-J222058.20-001059.1,335.242521,-0.1830888,0.0000,4,19.4884,99.99,99.99,-99,-99,99.99,99.99,-99,-99,19.4884,0.0438
220370465,VVDS-J221927.02-001050.5,334.862612,-0.1807113,0.4179,4,22.125,23.6771,0.4855,-99,-99,99.99,99.99,-99,-99,22.125,0.1615
220370657,VVDS-J222043.92-001045.2,335.183016,-0.179223,0.5134,4,22.355,24.1745,0.5361,-99,-99,99.99,99.99,-99,-99,22.355,0.167
220370661,VVDS-J221925.34-001050.6,334.855614,-0.1807343,0.2140,4,19.9055,22.547,0.3922,-99,-99,99.99,99.99,-99,-99,19.9055,0.0566
220370689,VVDS-J222051.34-001052.3,335.21394,-0.1812082,0.0000,4,18.6854,23.4708,0.4364,-99,-99,99.99,99.99,-99,-99,18.6854,0.0296
220370744,VVDS-J222057.75-001045.2,335.240648,-0.1792486,0.0000,4,20.6475,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.6475,0.0752
220370832,VVDS-J222102.16-001042.3,335.259019,-0.1784176,0.0000,4,20.5976,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.5976,0.0707
220370861,VVDS-J222136.15-001039.9,335.400645,-0.1777551,0.0000,3,22.0741,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.0741,0.1905
220370895,VVDS-J221951.95-001039.9,334.966499,-0.1777677,0.0000,4,21.774,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.774,0.1395
220370904,VVDS-J221938.09-001040.1,334.908746,-0.1778073,0.4379,3,21.5358,23.0921,0.4109,-99,-99,99.99,99.99,-99,-99,21.5358,0.1254
220370917,VVDS-J221829.14-001040.5,334.62145,-0.1779247,0.6526,4,21.478,24.3008,0.5536,-99,-99,22.8852,0.0596,-99,-99,21.478,0.0894
220371039,VVDS-J221907.48-001047.2,334.781196,-0.1797851,0.2166,3,19.0042,22.1117,0.4131,-99,-99,20.0348,0.0109,-99,-99,19.0042,0.024
220371179,VVDS-J222003.77-001042.2,335.015716,-0.1783989,0.0000,4,18.0038,23.4109,0.4639,-99,-99,99.99,99.99,-99,-99,18.0038,0.0234
220371225,VVDS-J222140.16-001032.1,335.417334,-0.1755936,0.0000,4,20.5552,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,20.5552,0.0757
220371244,VVDS-J221925.83-001031.5,334.857642,-0.1754307,0.4062,3,21.5893,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.5893,0.1264
220371245,VVDS-J222052.40-001032.7,335.21834,-0.1757525,0.0000,4,20.4342,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.4342,0.0664
220371307,VVDS-J222027.35-001032.1,335.113983,-0.1755849,0.0000,3,20.0192,21.5879,0.3483,-99,-99,99.99,99.99,-99,-99,20.0192,0.0593
220371324,VVDS-J221934.73-001027.9,334.894715,-0.1744401,0.0000,3,21.8444,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.8444,0.1453
220371410,VVDS-J222134.37-001030.1,335.393242,-0.1750475,0.0000,3,19.517,21.4821,0.3477,-99,-99,99.99,99.99,-99,-99,19.517,0.045
220371493,VVDS-J222133.22-001023.0,335.388438,-0.1730563,0.0000,3,22.0309,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.0309,0.1462
220371503,VVDS-J222133.38-001022.9,335.389107,-0.1730327,0.0000,23,22.1417,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.1417,0.1544
220371547,VVDS-J221945.00-001034.4,334.937538,-0.1762414,0.4448,3,19.7917,23.871,0.4927,-99,-99,99.99,99.99,-99,-99,19.7917,0.0557
220371605,VVDS-J221954.22-001023.2,334.975925,-0.1731162,0.0000,4,20.4005,22.7494,0.3881,-99,-99,99.99,99.99,-99,-99,20.4005,0.0731
220371642,VVDS-J222142.63-001020.7,335.427635,-0.1724267,0.7158,3,21.3312,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,21.3312,0.1052
220371652,VVDS-J221939.43-001020.2,334.914293,-0.1722794,0.0000,4,21.2545,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.2545,0.1092
220371720,VVDS-J222142.84-001020.7,335.428503,-0.1724238,0.7169,24,21.1663,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,21.1663,0.1021
220371804,VVDS-J221928.67-001015.7,334.869473,-0.1710483,0.0000,4,21.257,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.257,0.1061
220371829,VVDS-J221809.02-001015.4,334.537588,-0.1709701,0.0000,4,21.5186,99.99,99.99,-99,-99,23.9575,0.1048,-99,-99,21.5186,0.1008
220371935,VVDS-J221913.86-001012.5,334.807751,-0.1701503,0.5511,3,22.1141,24.7345,0.7389,-99,-99,23.3084,0.0735,-99,-99,22.1141,0.117
220372073,VVDS-J221900.58-001009.2,334.752458,-0.1692477,1.1230,4,22.001,22.5164,0.3826,-99,-99,22.507,0.041,-99,-99,22.001,0.1328
220372082,VVDS-J222104.53-001008.1,335.268883,-0.1689191,0.3635,4,21.8918,23.7545,0.4927,-99,-99,99.99,99.99,-99,-99,21.8918,0.1304
220372420,VVDS-J222138.43-001006.8,335.410164,-0.1685598,0.4747,4,19.7179,99.99,99.99,-99,-99,99.99,99.99,-99,-99,19.7179,0.0496
220372438,VVDS-J222126.26-001002.9,335.359418,-0.1674796,0.0000,4,19.0702,99.99,99.99,-99,-99,99.99,99.99,-99,-99,19.0702,0.0349
220372483,VVDS-J222033.04-001002.1,335.137693,-0.1672575,0.0000,3,19.026,21.0564,0.3433,-99,-99,99.99,99.99,-99,-99,19.026,0.0346
220372508,VVDS-J222050.99-000959.9,335.21247,-0.1666421,0.0000,4,20.8155,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.8155,0.0794
220372540,VVDS-J221811.37-000956.9,334.54738,-0.1658219,0.0000,4,21.5707,99.99,99.99,-99,-99,23.5305,0.0862,-99,-99,21.5707,0.0959
220372554,VVDS-J222100.31-000955.3,335.25133,-0.1653827,0.8539,3,21.9746,23.423,0.4351,-99,-99,99.99,99.99,-99,-99,21.9746,0.137
220372573,VVDS-J221900.99-001009.5,334.754134,-0.1693324,0.5791,24,17.4958,22.8874,0.4081,-99,-99,19.2255,0.0065,-99,-99,17.4958,0.0167
220372628,VVDS-J221945.92-000957.9,334.94134,-0.1661066,0.0000,4,20.0833,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.0833,0.063
220372646,VVDS-J221859.86-001001.0,334.74943,-0.1669493,0.5235,3,20.3845,22.8422,0.4418,-99,-99,21.7385,0.0296,-99,-99,20.3845,0.0559
220372722,VVDS-J221854.22-001002.8,334.725932,-0.1674449,0.0000,4,17.8646,23.8535,0.4886,-99,-99,19.8773,0.0089,-99,-99,17.8646,0.0173
220372833,VVDS-J221908.05-000948.4,334.783567,-0.1634551,0.0000,3,21.7561,99.99,99.99,-99,-99,24.0199,0.1203,-99,-99,21.7561,0.0862
220372836,VVDS-J221839.94-000952.6,334.666446,-0.1646335,0.0000,4,21.0787,23.4303,0.4448,-99,-99,22.283,0.038,-99,-99,21.0787,0.0737
220372877,VVDS-J221852.19-000947.6,334.717472,-0.1632484,0.3675,4,22.0009,23.5446,0.5121,-99,-99,22.9462,0.0696,-99,-99,22.0009,0.1303
220372900,VVDS-J222036.44-000950.5,335.151866,-0.1640539,0.7056,4,21.124,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.124,0.0923
220372930,VVDS-J221903.81-000948.8,334.765906,-0.1635577,0.0000,4,20.0146,99.99,99.99,-99,-99,22.4745,0.0398,-99,-99,20.0146,0.0466
220372936,VVDS-J221814.72-000944.9,334.56134,-0.1624863,0.2442,3,22.2095,99.99,99.99,-99,-99,22.4838,0.0406,-99,-99,22.2095,0.134
220373011,VVDS-J221901.73-000944.9,334.757209,-0.1624969,0.0000,4,21.3331,99.99,99.99,-99,-99,23.3077,0.068,-99,-99,21.3331,0.0949
220373154,VVDS-J221825.75-000945.4,334.607299,-0.1626126,0.0000,4,19.877,99.99,99.99,-99,-99,22.1116,0.0323,-99,-99,19.877,0.0418
220373195,VVDS-J222007.61-000941.3,335.031736,-0.1614829,0.6276,4,21.988,23.7209,0.487,-99,-99,99.99,99.99,-99,-99,21.988,0.1531
220373296,VVDS-J221933.66-000935.9,334.890251,-0.1599724,0.0000,4,21.9371,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.9371,0.1959
220373300,VVDS-J221831.47-000949.8,334.631164,-0.1638375,0.4307,4,19.5726,99.99,99.99,-99,-99,21.356,0.027,-99,-99,19.5726,0.0366
220373376,VVDS-J222034.28-000941.8,335.142873,-0.1616321,0.0000,4,18.636,23.7665,0.4662,-99,-99,99.99,99.99,-99,-99,18.636,0.0289
220373409,VVDS-J222110.85-000933.2,335.295229,-0.1592497,0.0000,4,21.0271,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.0271,0.0866
220373450,VVDS-J221808.45-000948.6,334.53521,-0.1635207,0.0000,4,17.8798,19.6857,0.3381,-99,-99,18.441,0.0042,-99,-99,17.8798,0.0173
220373519,VVDS-J221909.23-000935.1,334.788485,-0.1597644,0.7180,4,20.5686,23.8403,0.5103,-99,-99,21.7805,0.0269,-99,-99,20.5686,0.0495
220373564,VVDS-J221949.47-000946.6,334.956141,-0.1629536,0.2146,3,17.9076,20.3411,0.3438,-99,-99,99.99,99.99,-99,-99,17.9076,0.0231
220373572,VVDS-J221815.97-000929.3,334.566547,-0.158164,0.0000,4,21.1119,99.99,99.99,-99,-99,25.0667,0.3166,-99,-99,21.1119,0.0766
220373589,VVDS-J221958.59-000932.3,334.994148,-0.1589895,0.0000,4,19.2349,21.4622,0.3511,-99,-99,99.99,99.99,-99,-99,19.2349,0.0425
220373623,VVDS-J221853.56-000929.6,334.723167,-0.1582262,0.0000,4,21.0882,99.99,99.99,-99,-99,23.5892,0.0925,-99,-99,21.0882,0.0772
220373627,VVDS-J221833.44-000930.1,334.639339,-0.1583856,0.0000,4,20.3476,99.99,99.99,-99,-99,22.5421,0.0423,-99,-99,20.3476,0.052
220373700,VVDS-J221856.22-000925.8,334.734287,-0.1571875,0.5516,23,21.8413,99.99,99.99,-99,-99,24.2217,0.1393,-99,-99,21.8413,0.1174
220373779,VVDS-J222103.23-000927.5,335.263484,-0.15766,0.0000,4,21.1967,23.1846,0.4201,-99,-99,99.99,99.99,-99,-99,21.1967,0.0937
220373824,VVDS-J221937.65-000923.0,334.906882,-0.156395,0.8204,3,22.1349,23.8222,0.4668,-99,-99,99.99,99.99,-99,-99,22.1349,0.1685
220373912,VVDS-J221912.85-000920.1,334.803577,-0.1556104,0.0000,4,21.83,99.99,99.99,-99,-99,25.015,0.273,-99,-99,21.83,0.0989
220373955,VVDS-J222031.40-000921.5,335.130845,-0.1559729,0.0000,4,20.4704,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.4704,0.0781
220373983,VVDS-J222011.05-000922.1,335.046043,-0.1561578,0.5441,3,21.4982,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.4982,0.1217
220374029,VVDS-J222043.31-000916.0,335.180483,-0.1544677,0.0000,4,21.8176,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.8176,0.1277
220374066,VVDS-J221936.16-000917.4,334.900675,-0.1548481,0.8904,4,21.5641,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.5641,0.1311
220374159,VVDS-J221849.88-000916.9,334.70786,-0.1547194,0.6516,3,20.9468,99.99,99.99,-99,-99,22.4713,0.0491,-99,-99,20.9468,0.091
220374264,VVDS-J221856.88-000912.6,334.737013,-0.1535231,0.0000,4,21.1323,99.99,99.99,-99,-99,23.226,0.0657,-99,-99,21.1323,0.0827
220374324,VVDS-J221932.77-000910.8,334.886555,-0.1530161,0.6421,3,21.8026,24.0133,0.5109,-99,-99,99.99,99.99,-99,-99,21.8026,0.1421
220374388,VVDS-J221931.72-000908.1,334.882168,-0.1522508,0.0000,3,21.2442,21.4067,0.3475,-99,-99,99.99,99.99,-99,-99,21.2442,0.1055
220374417,VVDS-J222037.94-000914.7,335.15811,-0.1540898,0.0000,4,18.6506,23.8055,0.4678,-99,-99,99.99,99.99,-99,-99,18.6506,0.0291
220374489,VVDS-J221901.14-000911.7,334.75478,-0.1532528,0.0000,4,19.862,21.457,0.3563,-99,-99,20.2515,0.0104,-99,-99,19.862,0.044
220374501,VVDS-J222144.66-000915.6,335.436113,-0.1543495,0.0000,4,18.0648,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,18.0648,0.0234
220374652,VVDS-J221849.18-000900.6,334.704941,-0.1501853,0.0000,3,21.272,99.99,99.99,-99,-99,23.2725,0.0739,-99,-99,21.272,0.1075
220374663,VVDS-J221948.44-000859.2,334.951848,-0.1498018,0.0000,4,21.8649,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.8649,0.146
220374728,VVDS-J222140.66-000859.5,335.41942,-0.1498622,0.0000,3,20.247,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,20.247,0.0652
220374741,VVDS-J222015.53-000859.6,335.06474,-0.1498981,0.0000,4,19.9621,24.4785,0.5886,-99,-99,99.99,99.99,-99,-99,19.9621,0.0578
220374756,VVDS-J221838.68-000858.6,334.661203,-0.1496308,0.0000,4,21.0603,99.99,99.99,-99,-99,23.958,0.1179,-99,-99,21.0603,0.0725
220374757,VVDS-J222056.87-000858.2,335.236971,-0.1495259,0.0000,4,20.8037,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.8037,0.0819
220374856,VVDS-J222048.05-000858.0,335.200226,-0.1494673,0.3350,3,21.199,23.9118,0.4894,-99,-99,99.99,99.99,-99,-99,21.199,0.099
220374867,VVDS-J222055.47-000857.1,335.231159,-0.149196,0.3990,3,20.4412,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.4412,0.0668
220374997,VVDS-J222035.35-000851.7,335.147319,-0.147718,0.3323,4,22.0517,23.5837,0.4949,-99,-99,99.99,99.99,-99,-99,22.0517,0.1439
220375003,VVDS-J221915.05-000852.0,334.812743,-0.1477814,0.0000,3,21.1534,22.3732,0.3901,-99,-99,21.3963,0.0193,-99,-99,21.1534,0.0868
220375050,VVDS-J221857.32-000850.2,334.738837,-0.1472818,0.0000,4,21.5276,99.99,99.99,-99,-99,24.0481,0.1265,-99,-99,21.5276,0.0979
220375161,VVDS-J222145.43-000846.4,335.439305,-0.146235,0.5416,3,22.2932,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,22.2932,0.1717
220375162,VVDS-J222139.03-000847.3,335.412654,-0.1464973,0.8286,4,21.5296,22.9075,0.3931,-99,-99,99.99,99.99,-99,-99,21.5296,0.1187
220375163,VVDS-J222058.97-000847.9,335.24575,-0.1466588,0.0000,4,20.9499,22.5627,0.3783,-99,-99,99.99,99.99,-99,-99,20.9499,0.1076
220375228,VVDS-J221837.86-000848.5,334.657786,-0.1468237,0.7280,3,21.3368,99.99,99.99,-99,-99,23.1852,0.1028,-99,-99,21.3368,0.0865
220375265,VVDS-J221939.95-000848.0,334.916495,-0.1466871,0.0000,4,19.923,20.9374,0.3411,-99,-99,99.99,99.99,-99,-99,19.923,0.0585
220375287,VVDS-J221848.45-000845.0,334.701906,-0.1458504,0.0000,4,20.4062,99.99,99.99,-99,-99,23.0939,0.068,-99,-99,20.4062,0.0781
220375401,VVDS-J222046.84-000841.4,335.195194,-0.1448408,0.0000,4,20.8933,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.8933,0.0828
220375444,VVDS-J222047.43-000851.1,335.197634,-0.1475547,0.3345,4,18.8655,23.7813,0.5036,-99,-99,99.99,99.99,-99,-99,18.8655,0.0323
220375454,VVDS-J222010.59-000837.9,335.044131,-0.1438726,0.0000,4,22.1405,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.1405,0.162
220375502,VVDS-J221857.80-000839.3,334.740836,-0.144271,0.3596,3,21.8964,99.99,99.99,-99,-99,22.8442,0.051,-99,-99,21.8964,0.1181
220375532,VVDS-J221927.52-000847.0,334.864687,-0.1463911,0.2920,3,21.1123,24.0624,0.4987,-99,-99,99.99,99.99,-99,-99,21.1123,0.0998
220375544,VVDS-J222136.63-000836.9,335.402657,-0.1435993,0.0000,4,21.2315,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.2315,0.1054
220375593,VVDS-J222143.29-000834.7,335.430385,-0.1429903,0.0000,3,21.2093,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,21.2093,0.103
220375715,VVDS-J222037.12-000834.2,335.154669,-0.1428442,0.1174,3,21.3382,22.9388,0.4081,-99,-99,99.99,99.99,-99,-99,21.3382,0.1025
220375791,VVDS-J221926.97-000831.8,334.862379,-0.1421867,0.0000,3,20.2886,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.2886,0.0674
220375792,VVDS-J221932.17-000832.0,334.88408,-0.1422242,0.6886,3,21.8777,23.9884,0.5418,-99,-99,99.99,99.99,-99,-99,21.8777,0.1584
220375796,VVDS-J221931.04-000832.1,334.879341,-0.1422728,0.7540,4,21.3335,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.3335,0.1118
220375828,VVDS-J221929.33-000829.2,334.872217,-0.1414522,0.7529,4,21.844,23.0176,0.436,-99,-99,99.99,99.99,-99,-99,21.844,0.1425
220375901,VVDS-J221925.07-000833.5,334.854462,-0.1426626,0.0000,4,18.5754,99.99,99.99,-99,-99,99.99,99.99,-99,-99,18.5754,0.0305
220375916,VVDS-J221851.21-000827.3,334.713376,-0.1409253,0.0000,3,21.3268,23.6417,0.4674,-99,-99,21.8303,0.0245,-99,-99,21.3268,0.0957
220375973,VVDS-J222016.42-000826.5,335.068447,-0.1407086,0.9086,3,21.3891,23.9392,0.554,-99,-99,99.99,99.99,-99,-99,21.3891,0.1162
220376181,VVDS-J221929.83-000821.3,334.874328,-0.1392601,0.0000,4,20.6238,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.6238,0.0787
220376227,VVDS-J222139.51-000822.1,335.414662,-0.1394989,0.0000,4,19.456,99.99,99.99,-99,-99,99.99,99.99,-99,-99,19.456,0.0452
220376323,VVDS-J221950.20-000827.4,334.959181,-0.140953,0.0000,4,17.6009,18.736,0.3325,-99,-99,99.99,99.99,-99,-99,17.6009,0.02
220376388,VVDS-J221842.54-000824.2,334.677253,-0.140078,0.2145,3,20.0243,99.99,99.99,-99,-99,21.066,0.0193,-99,-99,20.0243,0.045
220376519,VVDS-J221944.30-000813.1,334.934623,-0.1369723,0.0000,3,20.0199,23.9738,0.5129,-99,-99,99.99,99.99,-99,-99,20.0199,0.0612
220376541,VVDS-J221910.58-000820.6,334.794114,-0.139059,0.0000,4,20.2987,99.99,99.99,-99,-99,22.6865,0.0538,-99,-99,20.2987,0.0444
220376605,VVDS-J221934.23-000807.3,334.892636,-0.1353862,0.0000,4,22.1512,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.1512,0.2226
220376614,VVDS-J222128.88-000812.4,335.370346,-0.1367949,0.5371,3,20.4153,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.4153,0.0772
220376642,VVDS-J222057.29-000807.2,335.238748,-0.1353596,0.8696,3,22.2272,24.6762,0.6951,-99,-99,99.99,99.99,-99,-99,22.2272,0.1717
220376658,VVDS-J222129.50-000807.4,335.372955,-0.1354007,0.6467,3,21.204,23.5519,0.5005,-99,-99,99.99,99.99,-99,-99,21.204,0.1296
220376684,VVDS-J221935.44-000807.8,334.897703,-0.1355044,0.7528,3,21.4237,24.0248,0.5177,-99,-99,99.99,99.99,-99,-99,21.4237,0.1308
220376700,VVDS-J222050.47-000804.9,335.210305,-0.1347098,0.0000,3,22.3513,99.99,99.99,-99,-99,99.99,99.99,-99,-99,22.3513,0.172
220376731,VVDS-J221925.88-000805.1,334.857856,-0.1347642,0.6194,3,22.0963,24.4883,0.6333,-99,-99,99.99,99.99,-99,-99,22.0963,0.1687
220376763,VVDS-J222133.34-000804.6,335.388936,-0.1346128,0.4717,4,21.9044,23.1339,0.4071,-99,-99,99.99,99.99,-99,-99,21.9044,0.1393
220376876,VVDS-J221930.34-000802.5,334.876454,-0.1340332,0.3301,3,22.1961,23.9948,0.5194,-99,-99,99.99,99.99,-99,-99,22.1961,0.1862
220376882,VVDS-J222032.62-000802.1,335.135946,-0.1339294,0.0000,4,20.7956,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.7956,0.0814
220376936,VVDS-J222013.11-000800.2,335.054631,-0.1333918,0.0000,4,21.3101,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.3101,0.1085
220376995,VVDS-J222009.48-000757.3,335.039522,-0.1326028,0.4375,3,22.4209,24.765,0.6497,-99,-99,99.99,99.99,-99,-99,22.4209,0.1956
220377065,VVDS-J221854.93-000804.8,334.7289,-0.1346798,0.5132,3,20.1365,99.99,99.99,-99,-99,22.3854,0.0521,-99,-99,20.1365,0.0498
220377170,VVDS-J222012.07-000803.2,335.05033,-0.1342253,0.0000,4,17.83,20.8403,0.3398,-99,-99,99.99,99.99,-99,-99,17.83,0.0216
220377198,VVDS-J222035.84-000752.7,335.149359,-0.1313295,0.0000,4,21.5265,99.99,99.99,-99,-99,99.99,99.99,-99,-99,21.5265,0.114
220377231,VVDS-J222151.94-000755.2,335.466446,-0.1320258,0.0000,4,21.1913,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,21.1913,0.1264
220377270,VVDS-J222148.66-000755.6,335.452767,-0.1321276,0.0000,24,19.175,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,19.175,0.0384
220377277,VVDS-J222141.28-000752.3,335.422031,-0.1312092,0.7198,3,21.2966,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,21.2966,0.1067
220377297,VVDS-J222148.36-000755.1,335.451519,-0.1319923,0.0000,4,19.1396,-99.9,-99.9,-99,-99,99.99,99.99,-99,-99,19.1396,0.0378
220377347,VVDS-J222111.39-000757.3,335.297482,-0.1326106,0.0000,4,18.7135,23.1469,0.4448,-99,-99,99.99,99.99,-99,-99,18.7135,0.0296
220377527,VVDS-J222052.12-000752.1,335.217182,-0.1311512,0.0000,4,18.2211,23.0804,0.4059,-99,-99,99.99,99.99,-99,-99,18.2211,0.0239
220377540,VVDS-J222114.31-000751.1,335.309655,-0.1308725,0.4720,3,21.4713,23.73,0.4628,-99,-99,99.99,99.99,-99,-99,21.4713,0.1095
220377609,VVDS-J222112.07-000744.5,335.30032,-0.1290515,0.0000,4,20.911,99.99,99.99,-99,-99,99.99,99.99,-99,-99,20.911,0.082
