ds_spectra.NUM,ds_spectra.ID_IAU,ds_spectra.ALPHA,ds_spectra.DELTA,ds_spectra.Z,ds_spectra.ZFLAGS,ds_spectra.MAGI,ds_cfh12k.MAG_AUTO_U,ds_cfh12k.MAGERR_AUTO_U,ds_cfh12k.MAG_AUTO_B,ds_cfh12k.MAGERR_AUTO_B,ds_cfh12k.MAG_AUTO_V,ds_cfh12k.MAGERR_AUTO_V,ds_cfh12k.MAG_AUTO_R,ds_cfh12k.MAGERR_AUTO_R,ds_cfh12k.MAG_AUTO_I,ds_cfh12k.MAGERR_AUTO_I,MAG_AUTO_U,MAGERR_AUTO_U,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z
020338553,VVDS-J022547.77-041514.4,36.4490445,-4.2540205,0.3826,4,23.9448,-99.9,-99.9,24.609,0.1051,23.878,0.0761,23.6653,0.0568,23.9448,0.1406,24.789529,0.034200,24.352397,0.016900,23.816366,0.013900,23.729178,0.017600,23.630082,0.038100
020338644,VVDS-J022623.13-041515.5,36.5963935,-4.2543277,0.2665,3,22.8664,24.1834,0.093,23.9715,0.0708,23.2772,0.0405,23.0972,0.0403,22.8664,0.0636,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020338696,VVDS-J022609.85-041518.7,36.5410654,-4.2551958,1.0460,4,21.306,25.4718,0.2875,24.9548,0.1669,23.7264,0.057,22.7102,0.037,21.306,0.0221,23.217752,0.044300,22.587523,0.016800,21.707507,0.010100,20.940357,0.010000,20.331319,0.010000
020338837,VVDS-J022540.23-041511.8,36.4176524,-4.2532893,0.5534,4,23.3734,-99.9,-99.9,25.1745,0.191,24.4789,0.1362,23.2971,0.0481,23.3734,0.0972,24.880582,0.034500,24.429861,0.016300,23.666939,0.010900,23.216659,0.010000,23.197667,0.023300
020338897,VVDS-J022531.90-041511.9,36.3829399,-4.2533285,0.6042,4,23.5538,24.9636,0.4825,24.6362,0.0783,24.4858,0.11,23.882,0.0616,23.5538,0.0857,24.749241,0.036400,24.396137,0.018700,23.855203,0.015400,23.523361,0.015600,23.540063,0.037400
020339025,VVDS-J022801.84-041510.8,37.0076855,-4.2530091,0.0000,3,22.1669,23.6505,0.0424,22.9517,0.0334,22.49,0.0215,22.3176,0.0239,22.1669,0.027,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020339032,VVDS-J022730.62-041510.0,36.8776239,-4.2527847,1.0293,3,22.8415,24.1336,0.1156,24.3321,0.08,23.7598,0.0503,23.9171,0.0769,22.8415,0.0522,24.349811,0.025900,24.011445,0.014600,23.538037,0.012500,22.911473,0.010100,22.526591,0.017400
020339042,VVDS-J022628.08-041510.8,36.6170155,-4.2530237,0.3287,4,23.6877,24.7663,0.1488,24.5344,0.0866,23.9673,0.0589,23.706,0.0647,23.6877,0.1144,24.747200,0.033100,24.196983,0.014300,23.638556,0.011600,23.741988,0.017600,23.377541,0.029900
020339106,VVDS-J022543.05-041511.5,36.4294092,-4.2532056,0.9250,3,22.5414,-99.9,-99.9,23.8831,0.0714,23.549,0.0696,23.5277,0.0602,22.5414,0.0509,24.206682,0.030400,23.729761,0.014000,23.418939,0.014300,22.731159,0.010500,22.379967,0.018200
020339182,VVDS-J022556.50-041510.0,36.4854444,-4.252801,0.5555,3,22.7323,-99.9,-99.9,24.5773,0.0844,23.8335,0.0484,23.5317,0.0484,22.7323,0.0374,25.243688,0.051700,24.408974,0.017700,23.435030,0.010000,22.872381,0.010000,22.695478,0.016400
020339190,VVDS-J022724.18-041507.3,36.850788,-4.2520475,1.0581,3,23.885,24.5427,0.0965,24.3639,0.0817,24.2347,0.0681,24.1252,0.0847,23.885,0.1081,24.262899,0.021400,24.087575,0.013100,24.052389,0.017200,23.674015,0.016800,23.580293,0.035900
020339284,VVDS-J022554.16-041509.3,36.475702,-4.2526053,0.0000,3,22.7549,-99.9,-99.9,23.6506,0.0594,23.0811,0.0463,22.9941,0.0337,22.7549,0.0464,24.345264,0.021000,23.359363,0.010000,22.958544,0.010000,22.754240,0.010000,22.729500,0.015600
020339316,VVDS-J022627.38-041511.6,36.6141187,-4.2532468,0.8649,3,22.1165,23.7514,0.0793,23.6315,0.0517,23.2376,0.0377,22.8697,0.0379,22.1165,0.0347,23.781976,0.017200,23.361773,0.010000,22.922971,0.010000,22.112547,0.010000,21.824063,0.010000
020339339,VVDS-J022607.18-041507.8,36.529949,-4.2521868,0.0000,4,21.8517,99.99,99.99,24.9546,0.1299,23.5502,0.0412,22.7728,0.0323,21.8517,0.0262,27.118405,0.272000,24.189072,0.013200,23.007925,0.010000,21.965700,0.010000,21.584045,0.010000
020339664,VVDS-J022626.33-041508.3,36.6097307,-4.2523115,0.9246,3,22.4462,23.4214,0.0785,23.4822,0.0496,23.3868,0.0444,23.2099,0.0516,22.4462,0.0493,23.510753,0.015100,23.301962,0.010000,23.135685,0.010400,22.480306,0.010000,22.391284,0.016600
020339757,VVDS-J022601.74-041522.7,36.5072534,-4.2563281,0.2880,3,18.995,21.9765,0.0473,21.1975,0.0135,19.9985,0.0061,19.5739,0.0048,18.995,0.0047,21.689200,0.010000,20.506829,0.010000,19.610023,0.010000,19.114302,0.010000,18.819017,0.010000
020339872,VVDS-J022611.26-041507.2,36.546936,-4.2520143,0.5541,4,21.1536,99.99,99.99,24.7157,0.1178,23.1714,0.0345,21.981,0.0212,21.1536,0.0178,25.785811,0.107400,23.816215,0.012700,22.284326,0.010000,21.249598,0.010000,20.885374,0.010000
020339901,VVDS-J022606.14-041503.1,36.5256197,-4.2508771,0.9164,3,23.5073,24.5032,0.181,24.6309,0.1054,24.1768,0.0628,23.9713,0.0734,23.5073,0.0922,24.504576,0.033700,24.159218,0.017300,23.912737,0.018800,23.261560,0.014300,23.067239,0.027400
020340103,VVDS-J022551.34-041514.5,36.4639429,-4.2540333,0.1493,4,19.7386,-99.9,-99.9,21.7093,0.0232,20.725,0.0136,20.2881,0.0081,19.7386,0.0082,22.545494,0.010000,21.182516,0.010000,20.378632,0.010000,19.884279,0.010000,19.626106,0.010000
020340409,VVDS-J022608.37-041500.7,36.5348853,-4.2502216,1.2662,3,23.0491,24.2523,0.1412,23.9768,0.0748,23.8053,0.0537,23.7879,0.0734,23.0491,0.0734,24.227899,0.022700,23.943644,0.012300,23.817478,0.015000,23.567639,0.016300,23.095576,0.024200
020340435,VVDS-J022536.16-041502.8,36.4006859,-4.2507951,0.5528,4,21.5774,-99.9,-99.9,24.5785,0.0817,23.3092,0.0523,22.2287,0.0219,21.5774,0.0241,25.533594,0.091200,23.814016,0.012900,22.396532,0.010000,21.643779,0.010000,21.367806,0.010000
020340633,VVDS-J022728.56-041500.0,36.8690033,-4.2500116,0.6008,4,21.9583,23.5177,0.0666,23.5334,0.0509,23.0756,0.0332,22.3847,0.0274,21.9583,0.0272,23.653823,0.016100,23.130700,0.010000,22.394830,0.010000,21.892494,0.010000,21.769630,0.010000
020340637,VVDS-J022752.28-041508.0,36.9678657,-4.2522265,0.3384,4,22.3601,23.5271,0.0578,23.6893,0.0504,22.8532,0.0273,22.5701,0.0292,22.3601,0.0345,23.775457,0.015400,23.113827,0.010000,22.499530,0.010000,22.318006,0.010000,22.184483,0.011600
020340852,VVDS-J022733.84-041456.0,36.8910176,-4.2489058,0.3109,4,22.681,24.5336,0.0979,24.1797,0.0699,23.1995,0.0338,22.8482,0.0352,22.681,0.0408,24.268823,0.021500,23.448600,0.010000,22.794330,0.010000,22.573094,0.010000,22.345430,0.011100
020340866,VVDS-J022528.08-041536.2,36.3670157,-4.2600724,0.5594,4,19.6433,99.99,99.99,23.1044,0.0441,21.6592,0.025,20.4817,0.0098,19.6433,0.0083,23.962247,0.053800,22.201065,0.010000,20.728149,0.010000,19.734121,0.010000,19.371632,0.010000
020341066,VVDS-J022526.11-041457.7,36.3588286,-4.2493686,0.8813,3,22.2062,24.7713,0.1401,24.3077,0.0997,23.8366,0.114,23.138,0.0593,22.2062,0.0512,24.594129,0.053600,24.115552,0.024400,23.483899,0.018700,22.433165,0.010000,22.138506,0.016700
020341134,VVDS-J022556.77-041453.2,36.4865555,-4.2481367,0.7008,3,22.7857,-99.9,-99.9,24.2925,0.0663,23.8805,0.0493,23.5156,0.0467,22.7857,0.0392,24.569647,0.028500,24.073165,0.013300,23.451549,0.010300,22.787921,0.010000,22.610132,0.014800
020341279,VVDS-J022546.24-041450.7,36.4426909,-4.2474252,0.8385,3,23.945,-99.9,-99.9,25.7386,0.1985,25.203,0.1794,24.8884,0.1238,23.945,0.1205,26.045347,0.109400,25.523580,0.048700,24.943805,0.039400,24.032959,0.021800,23.763991,0.039700
020341424,VVDS-J022558.67-041450.8,36.4944742,-4.2474586,1.2633,3,23.3523,-99.9,-99.9,24.125,0.0568,23.9725,0.0443,23.6872,0.0411,23.3523,0.0556,24.122158,0.018900,23.827920,0.010800,23.656142,0.012600,23.341642,0.012400,22.851071,0.018600
020342039,VVDS-J022722.96-041452.8,36.8456752,-4.2480103,0.3120,4,20.6192,22.4167,0.0278,22.0755,0.0261,21.1767,0.0128,20.9295,0.0156,20.6192,0.0139,22.204176,0.010000,21.433149,0.010000,20.824848,0.010000,20.618136,0.010000,20.447656,0.010000
020342060,VVDS-J022539.78-041444.7,36.4157864,-4.2457569,1.1617,3,23.4678,-99.9,-99.9,23.7939,0.0764,24.0711,0.0931,23.5291,0.0598,23.4678,0.0879,23.722547,0.012000,23.626380,0.010000,23.661805,0.012400,23.502359,0.013700,23.413691,0.028700
020342260,VVDS-J022621.97-041442.6,36.5915708,-4.2451737,0.6304,3,23.8894,24.7505,0.1739,24.9793,0.1287,24.6871,0.0874,24.318,0.0916,23.8894,0.1351,24.824570,0.037600,24.467276,0.021900,24.086535,0.021200,23.650562,0.018000,23.636411,0.040000
020342349,VVDS-J022557.08-041440.8,36.487843,-4.2446668,1.1474,3,23.9032,-99.9,-99.9,26.4372,0.2537,25.7631,0.1657,25.7903,0.2299,23.9032,0.0794,26.752406,0.161100,26.273356,0.085700,25.064469,0.038700,24.088862,0.020200,23.362887,0.023600
020342478,VVDS-J022724.52-041440.0,36.8521684,-4.2444478,2.0464,3,23.8913,25.0184,0.1773,24.977,0.1347,24.8471,0.099,24.5194,0.1114,23.8913,0.1028,25.033870,0.041400,24.563721,0.021500,24.290101,0.022700,23.989476,0.022200,23.495387,0.031600
020342511,VVDS-J022545.04-041442.3,36.4376965,-4.2451034,0.9578,4,22.0954,-99.9,-99.9,25.4733,0.1674,24.502,0.1083,23.5569,0.0481,22.0954,0.0275,25.743399,0.081000,24.948144,0.034800,23.739678,0.015600,22.454939,0.010000,21.849376,0.010000
020342539,VVDS-J022631.23-041452.3,36.6301302,-4.2478707,0.2871,3,20.5649,23.3537,0.0678,22.6269,0.0318,21.515,0.0152,21.0636,0.0141,20.5649,0.0147,23.009865,0.011200,21.918172,0.010000,21.084512,0.010000,20.624013,0.010000,20.379047,0.010000
020342777,VVDS-J022617.41-041440.0,36.5725595,-4.2444645,1.0452,3,22.3117,23.3123,0.0409,23.3714,0.0509,23.071,0.031,22.8903,0.0347,22.3117,0.0358,23.392323,0.010100,23.118570,0.010000,22.889019,0.010000,22.405418,0.010000,22.054813,0.010000
020342858,VVDS-J022627.91-041450.1,36.6163308,-4.2472716,0.0000,3,19.3077,21.4397,0.0076,20.5529,0.0114,19.8669,0.0066,19.6165,0.0067,19.3077,0.0067,21.219730,0.010000,20.060721,0.010000,19.581088,0.010000,19.337989,0.010000,19.269189,0.010000
020343152,VVDS-J022626.65-041434.9,36.6110524,-4.2430551,0.0000,4,22.5867,99.99,99.99,99.99,99.99,25.0409,0.1175,24.2594,0.0897,22.5867,0.043,-99.900000,-99.900000,25.920566,0.063800,24.451696,0.022700,22.817369,0.010000,22.192050,0.010000
020343287,VVDS-J022601.03-041439.9,36.5043287,-4.2444245,1.1172,3,22.7177,23.5654,0.1222,23.6404,0.042,23.3645,0.0321,23.2546,0.0328,22.7177,0.0377,23.670523,0.013100,23.453939,0.010000,23.310208,0.010500,22.904643,0.010000,22.578995,0.015500
020343349,VVDS-J022750.32-041441.1,36.9596929,-4.2447684,0.1232,4,21.3561,22.7713,0.029,22.2813,0.0359,21.2666,0.013,21.7307,0.0215,21.3561,0.019,22.568834,0.010000,21.659501,0.010000,21.410989,0.010000,21.278428,0.010000,21.457546,0.010000
020343571,VVDS-J022624.48-041433.5,36.6020322,-4.2426593,0.5555,4,22.4709,24.4162,0.1403,24.1391,0.1054,23.4356,0.0453,22.974,0.0429,22.4709,0.0448,24.257106,0.025200,23.785226,0.012600,23.023358,0.010000,22.608386,0.010000,22.495269,0.015200
020343670,VVDS-J022553.50-041436.7,36.4729202,-4.2435305,0.5528,3,22.3878,-99.9,-99.9,24.2844,0.0882,23.6412,0.0705,22.9539,0.0373,22.3878,0.0442,25.005270,0.043100,24.194391,0.016500,23.251291,0.010000,22.622500,0.010000,22.375269,0.012300
020343690,VVDS-J022506.31-041436.7,36.2763232,-4.2435452,0.6298,4,21.3024,24.7568,0.0885,23.6978,0.0551,22.8293,0.043,21.9631,0.0199,21.3024,0.0182,24.141188,0.023700,23.061113,0.010000,22.071508,0.010000,21.332130,0.010000,21.046143,0.010000
020343749,VVDS-J022608.18-041432.7,36.5340878,-4.2424168,0.9457,3,22.969,24.1276,0.1335,24.2128,0.0868,24.085,0.0656,23.7953,0.0724,22.969,0.0682,24.157047,0.023900,24.004165,0.016200,23.903249,0.020100,23.248721,0.014200,23.037932,0.026700
020343774,VVDS-J022535.20-041432.2,36.3967046,-4.2422889,1.0542,3,22.7031,-99.9,-99.9,27.2497,0.5241,26.0809,0.3538,24.1415,0.0668,22.7031,0.0385,26.821411,0.218900,25.886284,0.070700,24.365316,0.023500,23.029022,0.010000,22.123256,0.010000
020343822,VVDS-J022624.33-041434.2,36.6013796,-4.2428493,0.4141,4,22.8419,23.9909,0.1191,24.3261,0.141,23.3641,0.0433,22.9752,0.0432,22.8419,0.0593,24.325100,0.026900,23.730098,0.012100,23.007512,0.010000,22.735026,0.010000,22.621100,0.017200
020343931,VVDS-J022554.63-041429.1,36.4776296,-4.2414251,0.6611,4,23.3827,-99.9,-99.9,24.7477,0.1114,24.4992,0.097,24.3792,0.0831,23.3827,0.0656,24.785541,0.029600,24.484937,0.017100,24.251803,0.018800,23.383561,0.011000,22.967863,0.017400
020344014,VVDS-J022735.11-041429.3,36.8963267,-4.2414785,0.8426,3,23.5082,99.99,99.99,25.7992,0.2034,24.8567,0.1015,24.3369,0.0957,23.5082,0.0786,26.018429,0.109800,25.170628,0.040500,24.472576,0.028800,23.508954,0.015600,23.421700,0.032000
020344302,VVDS-J022742.65-041428.9,36.9277427,-4.2413693,0.0000,3,22.4872,22.6942,0.0392,22.7487,0.0336,22.6654,0.0264,22.6077,0.0318,22.4872,0.0411,22.751840,0.010000,22.525698,0.010000,22.495325,0.010000,22.448212,0.010000,22.379698,0.015900
020344386,VVDS-J022552.23-041431.7,36.4676575,-4.2421566,0.0000,4,19.6201,-99.9,-99.9,23.9266,0.0696,22.4222,0.0309,21.3956,0.0139,19.6201,0.0071,25.640411,0.076200,23.052899,0.010000,21.762271,0.010000,19.995860,0.010000,19.328215,0.010000
020344560,VVDS-J022736.31-041437.0,36.901296,-4.2436309,0.0000,4,18.1855,23.3155,0.038,21.4138,0.0174,20.0685,0.007,19.2891,0.0055,18.1855,0.0033,22.675176,0.010000,20.528364,0.010000,19.394203,0.010000,18.297274,0.010000,17.863815,0.010000
020344716,VVDS-J022742.11-041422.8,36.9254815,-4.2396912,0.5840,4,23.8509,25.3608,0.2642,25.113,0.1299,24.9422,0.1137,24.1361,0.0845,23.8509,0.1097,25.166546,0.042000,24.954426,0.028200,24.306071,0.021100,23.911673,0.019500,23.947867,0.046100
020344769,VVDS-J022615.09-041424.5,36.5629039,-4.2401488,0.6134,4,22.44,23.8134,0.0628,23.5643,0.0574,23.1901,0.0342,22.7107,0.0322,22.44,0.0417,23.646647,0.014100,23.330080,0.010000,22.743805,0.010000,22.361359,0.010000,22.428491,0.013600
020344922,VVDS-J022618.01-041425.0,36.5750823,-4.2403016,0.6142,4,21.5423,23.8694,0.0738,23.3583,0.0529,22.6633,0.0262,22.0273,0.0223,21.5423,0.0239,23.682817,0.017200,22.927827,0.010000,22.142917,0.010000,21.562220,0.010000,21.351084,0.010000
020345035,VVDS-J022757.06-041420.1,36.9877522,-4.2389318,0.2545,3,23.6407,99.99,99.99,25.0831,0.1086,24.4072,0.0672,24.2802,0.086,23.6407,0.0817,25.629545,0.078900,24.651302,0.030000,23.971748,0.021400,23.657461,0.021300,23.674661,0.049600
020345241,VVDS-J022726.92-041420.2,36.8621873,-4.2389615,0.0000,4,20.3125,99.99,99.99,25.5185,0.1607,23.8098,0.0478,22.5907,0.0288,20.3125,0.0093,26.600664,0.171000,24.212594,0.014200,22.883555,0.010000,20.670016,0.010000,19.775117,0.010000
020345600,VVDS-J022551.64-041416.9,36.4651669,-4.2380517,0.0000,4,21.2631,-99.9,-99.9,25.7348,0.1971,24.0478,0.0769,23.1155,0.0341,21.2631,0.016,27.716623,0.480600,24.770655,0.023400,23.432964,0.010000,21.628780,0.010000,20.937954,0.010000
020345621,VVDS-J022505.23-041418.6,36.2718094,-4.2385058,0.2080,4,23.9967,24.187,0.0993,24.0686,0.0683,23.5421,0.0707,23.4836,0.058,23.9967,0.1829,24.253989,0.026800,23.753897,0.012300,23.541853,0.013500,23.403592,0.016300,23.311984,0.035100
020345753,VVDS-J022631.05-041431.1,36.6294124,-4.2419799,0.2090,3,20.3765,22.3546,0.025,21.8431,0.0218,20.8883,0.0112,20.7187,0.0121,20.3765,0.0134,22.223589,0.010000,21.186482,0.010000,20.671997,0.010000,20.379354,0.010000,20.250425,0.010000
020346036,VVDS-J022737.90-041413.7,36.9079197,-4.2371654,0.0000,3,22.0313,25.4007,0.3035,24.1658,0.0682,23.1076,0.0327,22.4401,0.0263,22.0313,0.0253,25.068876,0.040700,23.385764,0.010000,22.452703,0.010000,21.993274,0.010000,21.797115,0.010000
020346494,VVDS-J022611.80-041413.2,36.5491872,-4.2370107,0.4964,4,21.8925,24.1353,0.0802,23.8339,0.0675,22.9206,0.0294,22.3012,0.0253,21.8925,0.0284,24.156982,0.022500,23.358946,0.010000,22.407283,0.010000,21.983621,0.010000,21.864808,0.010000
020347087,VVDS-J022554.82-041407.6,36.4784439,-4.2354637,0.8415,3,21.9943,-99.9,-99.9,23.3383,0.0519,22.9831,0.0431,22.6346,0.0303,21.9943,0.0299,23.512158,0.013600,23.182920,0.010000,22.866342,0.010000,22.118342,0.010000,21.906971,0.010500
020347568,VVDS-J022743.68-041400.4,36.9320307,-4.2334494,0.7048,4,22.8222,24.3639,0.1175,24.3335,0.0751,23.9434,0.0518,23.3301,0.0449,22.8222,0.0434,24.493393,0.025600,23.915562,0.011000,23.363198,0.010000,22.779192,0.010000,22.601382,0.015500
020347877,VVDS-J022533.52-041403.7,36.3896784,-4.2343756,0.5616,4,20.4745,23.4055,0.1398,22.8848,0.0302,21.982,0.0238,21.0805,0.0115,20.4745,0.0104,23.547741,0.013600,22.360807,0.010000,21.265292,0.010000,20.549686,0.010000,20.349445,0.010000
020347882,VVDS-J022614.60-041357.2,36.5608427,-4.232565,0.8415,3,23.3864,26.1475,0.4439,25.6796,0.2129,25.0421,0.1157,24.2758,0.0892,23.3864,0.0803,25.988482,0.111500,25.166946,0.032700,24.375283,0.021500,23.458221,0.013100,23.013608,0.022000
020347942,VVDS-J022722.76-041358.1,36.8448441,-4.2328309,1.0967,3,22.7931,23.8789,0.0581,23.7476,0.0591,23.5445,0.0419,23.5472,0.0632,22.7931,0.0428,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020347966,VVDS-J022549.78-041357.3,36.4574261,-4.2326015,0.9238,3,23.3654,-99.9,-99.9,24.6707,0.1212,24.2292,0.113,24.244,0.1031,23.3654,0.101,25.458282,0.058400,24.938046,0.024400,24.600483,0.023900,23.738521,0.015100,23.500108,0.032300
020347992,VVDS-J022508.43-041406.1,36.2851411,-4.2350421,0.6263,4,20.0457,22.9946,0.0518,22.6209,0.0342,21.8213,0.0292,20.9181,0.0131,20.0457,0.0107,23.018324,0.014800,22.107063,0.010000,21.030831,0.010000,20.180354,0.010000,19.887802,0.010000
020348101,VVDS-J022609.31-041401.3,36.5387943,-4.2336947,0.6303,4,21.7075,23.0389,0.054,22.8499,0.0407,22.4639,0.0241,21.9355,0.0219,21.7075,0.0286,22.995123,0.010100,22.508839,0.010000,21.987408,0.010000,21.589943,0.010000,21.508795,0.010000
020348672,VVDS-J022546.76-041350.7,36.444853,-4.2307565,1.0655,3,23.4597,-99.9,-99.9,24.3558,0.0825,24.0198,0.0758,24.2332,0.0775,23.4597,0.0744,24.480135,0.025000,24.262410,0.013900,24.051457,0.015300,23.574801,0.014000,23.263293,0.028400
020348680,VVDS-J022547.02-041358.3,36.4459365,-4.2328707,0.8616,3,21.1567,-99.9,-99.9,21.9286,0.0246,21.6591,0.0227,21.5894,0.017,21.1567,0.0195,22.012229,0.010000,21.752982,0.010000,21.661910,0.010000,21.195241,0.010000,21.140724,0.010000
020348689,VVDS-J022616.46-041429.5,36.5685938,-4.2415537,0.2357,3,17.7043,20.6657,0.0124,19.9202,0.0101,18.6894,0.0037,18.2672,0.0035,17.7043,0.0033,20.539588,0.010000,19.221689,0.010000,18.321985,0.010000,17.805719,0.010000,17.551937,0.010000
020348718,VVDS-J022615.40-041353.4,36.5641686,-4.2315066,0.5560,3,22.8784,24.7042,0.1296,24.3834,0.0903,23.9486,0.0548,23.3034,0.0467,22.8784,0.0569,24.562194,0.031800,24.107301,0.013700,23.297276,0.010000,22.891641,0.010000,22.755448,0.019600
020348943,VVDS-J022728.66-041349.1,36.8694525,-4.2303175,0.8563,3,22.4695,99.99,99.99,26.1288,0.2698,24.9926,0.116,23.8573,0.0675,22.4695,0.0357,26.723070,0.205200,25.445221,0.042800,23.905601,0.013700,22.700276,0.010000,22.074687,0.010000
020348961,VVDS-J022628.88-041359.0,36.6203717,-4.2330688,0.2109,3,20.5779,22.5524,0.0359,22.1176,0.0248,21.2642,0.0136,20.9903,0.0139,20.5779,0.0149,22.574689,0.010000,21.527482,0.010000,20.943997,0.010000,20.586054,0.010000,20.461226,0.010000
020349048,VVDS-J022618.95-041349.5,36.578992,-4.2304345,1.9231,3,23.328,24.6281,0.1579,24.4661,0.0917,23.8046,0.0471,23.5857,0.0529,23.328,0.0742,25.080900,0.038000,24.062514,0.010000,23.633267,0.010000,23.419264,0.010700,23.505158,0.029900
020349103,VVDS-J022755.68-041350.8,36.9820287,-4.2307865,0.3216,4,22.1219,22.9816,0.0261,22.979,0.034,22.4335,0.021,22.12,0.0216,22.1219,0.027,22.960869,0.010000,22.492713,0.010000,22.053834,0.010000,22.162503,0.010000,21.848439,0.010000
020349149,VVDS-J022630.24-041348.4,36.6260023,-4.2301346,0.8413,3,22.3832,24.3212,0.1107,24.2841,0.0801,23.9346,0.0649,23.224,0.0515,22.3832,0.0461,24.286736,0.029700,23.714203,0.011900,23.175369,0.010000,22.413936,0.010000,22.151682,0.014200
020349183,VVDS-J022723.98-041352.3,36.8499567,-4.2312055,0.8535,3,21.83,25.4911,0.2421,24.0365,0.0816,23.5733,0.0528,23.143,0.056,21.83,0.0294,24.741258,0.055700,24.011051,0.019400,23.017753,0.010300,21.965617,0.010000,21.359989,0.010000
020349230,VVDS-J022618.82-041348.8,36.578457,-4.230238,0.6636,24,23.1102,24.6281,0.1579,24.4819,0.0974,24.0177,0.0576,23.5081,0.054,23.1102,0.0689,24.536400,0.027200,24.212014,0.013300,23.685067,0.011200,23.225064,0.010300,23.156358,0.025000
020349370,VVDS-J022801.27-041348.8,37.0053023,-4.2302231,0.8721,4,21.009,99.99,99.99,25.3005,0.1434,23.6072,0.0438,22.3917,0.0263,21.009,0.0141,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020349519,VVDS-J022545.16-041344.9,36.4382082,-4.2291565,0.6915,4,23.3253,-99.9,-99.9,24.1883,0.0734,24.174,0.0902,23.6964,0.055,23.3253,0.0727,24.312188,0.023900,24.062474,0.013700,23.709430,0.013000,23.212781,0.011400,23.189578,0.030700
020349526,VVDS-J022731.07-041346.4,36.8794781,-4.2295696,0.3111,4,23.39,24.0857,0.0601,23.9877,0.0622,23.6463,0.0439,23.0792,0.039,23.39,0.0704,23.961411,0.020000,23.569530,0.010000,22.947982,0.010000,23.599035,0.017900,23.059632,0.029800
020349650,VVDS-J022725.95-041349.2,36.8581617,-4.2303397,0.8575,4,21.7717,99.99,99.99,25.0509,0.1409,23.9342,0.0615,23.1203,0.0475,21.7717,0.0252,25.005641,0.052100,24.487668,0.022000,23.156914,0.010000,22.007537,0.010000,21.341880,0.010000
020349735,VVDS-J022515.89-041344.4,36.3162228,-4.2290241,0.9946,3,23.0971,23.725,0.0835,24.2629,0.0653,24.0338,0.0844,23.8051,0.0632,23.0971,0.065,24.300324,0.024200,24.006148,0.013700,23.678076,0.013100,23.093716,0.010600,22.618143,0.017900
020349780,VVDS-J022740.17-041342.4,36.9173873,-4.2284609,0.8836,4,22.9952,99.99,99.99,99.99,99.99,25.2095,0.1324,24.217,0.0859,22.9952,0.0517,26.199829,0.126800,25.238928,0.039500,24.085876,0.017900,23.066254,0.010000,22.467900,0.014500
020349796,VVDS-J022748.09-041342.1,36.9504065,-4.2283882,0.5043,3,23.257,24.7696,0.1575,24.666,0.0917,24.1054,0.0647,23.7164,0.0587,23.257,0.0762,24.787269,0.029500,24.279867,0.014000,23.523168,0.010000,23.206989,0.010000,23.089163,0.022100
020349835,VVDS-J022743.26-041341.2,36.9302519,-4.2281234,1.1243,3,23.4158,24.5834,0.1435,24.4592,0.0807,24.1262,0.0584,23.953,0.069,23.4158,0.0692,24.388905,0.020500,24.108217,0.011500,23.831391,0.011700,23.471613,0.011800,23.053722,0.020700
020349894,VVDS-J022758.15-041341.8,36.9923227,-4.2282827,0.3218,4,22.8649,24.6888,0.1347,24.2818,0.0697,23.4703,0.0389,23.1499,0.0413,22.8649,0.0492,24.508722,0.045000,23.750292,0.027100,23.197063,0.019200,23.002320,0.019900,22.792683,0.047900
020350063,VVDS-J022606.20-041340.9,36.525866,-4.2280548,0.4592,4,23.2874,24.5935,0.1803,24.5565,0.0951,23.8173,0.0472,23.4557,0.0482,23.2874,0.0703,24.561412,0.024400,24.127969,0.011800,23.452960,0.010000,23.148484,0.010000,23.005897,0.020000
020350076,VVDS-J022628.96-041343.9,36.6206801,-4.228865,0.8507,3,22.5127,24.3578,0.1528,24.4225,0.0889,24.1968,0.0805,23.4415,0.0617,22.5127,0.0523,24.655165,0.039300,24.071257,0.016000,23.500156,0.012900,22.532775,0.010000,22.256889,0.014800
020350120,VVDS-J022506.99-041353.0,36.2791607,-4.2313964,0.3240,4,19.6025,23.8919,0.0886,22.263,0.0257,20.9221,0.0163,20.2486,0.0085,19.6025,0.0076,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020350240,VVDS-J022622.63-041348.4,36.5943066,-4.2301229,0.2096,4,22.2638,24.9173,0.2033,23.2775,0.0557,22.5767,0.0318,22.4639,0.0347,22.2638,0.0683,24.491782,0.054500,23.040300,0.010000,22.426517,0.010000,22.174807,0.010000,21.927832,0.017300
